gene,pu_score,pu_rank,label,is_lcgene_gene,is_val_gene,is_query_gene,pu_novel_candidate
GNAI3,0.010099999999999972,7602,0,False,True,False,False
RCE1,0.010099999999999972,7602,0,False,False,False,False
UTRN,0.010099999999999972,7602,0,False,False,False,False
SLC25A32,0.010099999999999968,7605,0,False,False,False,False
ZBTB8A,0.010066666666666642,7606,0,False,False,False,False
CMTM4,0.01006666666666664,7607,0,False,False,False,False
S1PR2,0.01006666666666664,7607,0,False,False,False,False
PEX1,0.01006666666666664,7607,0,False,False,False,False
CDC40,0.010066666666666637,7610,0,False,True,False,False
DEF8,0.010033333333333316,7611,0,False,False,False,False
TSPAN3,0.010033333333333316,7611,0,False,True,False,False
PSME4,0.010033333333333314,7613,0,False,True,False,False
ZNF292,0.010033333333333309,7614,0,False,True,False,False
ZMYM5,0.010033333333333307,7615,0,False,False,False,False
PNPO,0.010033333333333307,7615,0,False,False,False,False
SUMF2,0.010033333333333306,7617,0,False,False,False,False
TNFRSF1A,0.009999999999999983,7618,0,False,False,False,False
PAN2,0.00999999999999998,7619,0,False,True,False,False
SH3TC1,0.00996666666666665,7620,0,False,False,False,False
GALNT2,0.009966666666666645,7621,0,False,True,False,False
CEP68,0.009966666666666645,7621,0,False,True,False,False
TADA1,0.009966666666666643,7623,0,False,True,False,False
C2CD3,0.009933333333333315,7624,0,False,True,False,False
ZMYND11,0.009933333333333313,7625,0,False,False,False,False
WDR91,0.009933333333333313,7625,0,False,True,False,False
UBLCP1,0.009933333333333311,7627,0,False,False,False,False
USP42,0.00993333333333331,7628,0,False,False,False,False
TRPT1,0.009899999999999985,7629,0,False,False,False,False
ZNF260,0.009899999999999985,7629,0,False,False,False,False
TRABD,0.00989999999999998,7631,0,False,False,False,False
NDUFS1,0.00989999999999998,7631,0,False,True,False,False
PSMA4,0.009899999999999978,7633,0,False,False,False,False
ZNF185,0.009899999999999978,7633,0,False,False,False,False
SCAND1,0.009899999999999977,7635,0,False,True,False,False
NAA30,0.009899999999999973,7636,0,False,False,False,False
FBXO9,0.009833333333333315,7637,0,False,False,False,False
ABHD3,0.009833333333333315,7637,0,False,False,False,False
ZNF563,0.009833333333333315,7637,0,False,False,False,False
PKD1,0.009833333333333314,7640,0,False,False,False,False
CMTM6,0.009833333333333312,7641,0,False,True,False,False
LRCH4,0.009833333333333312,7641,0,False,False,False,False
ABHD11,0.009833333333333309,7643,0,False,False,False,False
RMI1,0.009833333333333307,7644,0,False,False,False,False
CRELD2,0.009799999999999979,7645,0,False,True,False,False
RNF144A,0.009799999999999977,7646,0,False,False,False,False
DDX55,0.009799999999999975,7647,0,False,False,False,False
EP300,0.00976666666666665,7648,0,False,False,False,False
PPM1K,0.009766666666666647,7649,0,False,False,False,False
C8ORF58,0.009766666666666646,7650,0,False,False,False,False
TSNAX,0.009766666666666644,7651,0,False,False,False,False
UNK,0.009766666666666644,7651,0,False,False,False,False
DARS2,0.009766666666666642,7653,0,False,False,False,False
RNF146,0.009733333333333316,7654,0,False,False,False,False
TRIM65,0.009733333333333316,7654,0,False,False,False,False
DUBR,0.009733333333333316,7654,0,False,False,False,False
COQ10A,0.009733333333333316,7654,0,False,False,False,False
JDP2,0.009733333333333313,7658,0,False,False,False,False
OTUD1,0.009699999999999986,7659,0,False,False,False,False
MFHAS1,0.00969999999999998,7660,0,False,False,False,False
SNX18,0.009699999999999976,7661,0,False,False,False,False
ZNF341,0.009666666666666653,7662,0,False,True,False,False
HEATR1,0.00966666666666665,7663,0,False,False,False,False
YPEL1,0.009666666666666646,7664,0,False,False,False,False
XPO4,0.009666666666666646,7664,0,False,False,False,False
AGA,0.009666666666666638,7666,0,False,False,False,False
LAMC1,0.009633333333333317,7667,0,False,False,False,False
NOC2L,0.009633333333333315,7668,0,False,False,False,False
ZNF653,0.009633333333333306,7669,0,False,False,False,False
C11ORF24,0.009599999999999987,7670,0,False,False,False,False
CEP70,0.009599999999999982,7671,0,False,False,False,False
JMY,0.00959999999999998,7672,0,False,True,False,False
PSMB6,0.009599999999999978,7673,0,False,False,False,False
B4GALT5,0.009599999999999978,7673,0,False,False,False,False
PDRG1,0.009599999999999978,7673,0,False,False,False,False
PRDX4,0.009599999999999977,7676,0,False,False,False,False
MECP2,0.009566666666666649,7677,0,False,True,False,False
ZNF700,0.009566666666666643,7678,0,False,False,False,False
ARHGAP19,0.009566666666666638,7679,0,False,False,False,False
NEK1,0.009533333333333317,7680,0,False,False,False,False
ZNF264,0.009533333333333316,7681,0,False,False,False,False
SPIN4,0.009499999999999986,7682,0,False,False,False,False
DOHH,0.009499999999999982,7683,0,False,False,False,False
HEXIM1,0.00949999999999998,7684,0,False,False,False,False
SLC25A35,0.00949999999999998,7684,0,False,False,False,False
IQCC,0.009499999999999979,7686,0,False,False,False,False
ZNF286A,0.009499999999999975,7687,0,False,False,False,False
AEBP2,0.009466666666666654,7688,0,False,False,False,False
ZNF32,0.009466666666666653,7689,0,False,True,False,False
LARP4,0.00946666666666665,7690,0,False,False,False,False
RLF,0.00946666666666665,7690,0,False,False,False,False
ISG20L2,0.009466666666666648,7692,0,False,False,False,False
RBPJ,0.009466666666666648,7692,0,False,False,False,False
KLHL21,0.009466666666666648,7692,0,False,True,False,False
B3GAT3,0.009466666666666644,7695,0,False,False,False,False
KLHL8,0.009433333333333318,7696,0,False,False,False,False
NBDY,0.00943333333333331,7697,0,False,False,False,False
E4F1,0.009399999999999983,7698,0,False,False,False,False
GTF2F2,0.009399999999999978,7699,0,False,False,False,False
SSBP2,0.009399999999999973,7700,0,False,False,False,False
TAX1BP3,0.009366666666666655,7701,0,False,False,False,False
GNG12,0.009366666666666652,7702,0,False,False,False,False
ATN1,0.009366666666666652,7702,0,False,False,False,False
PPIA,0.009366666666666652,7702,0,False,False,False,False
BBS5,0.009366666666666648,7705,0,False,False,False,False
MPPE1,0.009366666666666646,7706,0,False,False,False,False
SLC19A1,0.009366666666666646,7706,0,False,False,False,False
OSBPL11,0.009333333333333315,7708,0,False,False,False,False
ZNF26,0.009333333333333313,7709,0,False,False,False,False
DCLRE1C,0.009333333333333313,7709,0,False,False,False,False
ACOT7,0.009333333333333312,7711,0,False,False,False,False
SH3YL1,0.009333333333333312,7711,0,False,True,False,False
CPNE1,0.009299999999999985,7713,0,False,False,False,False
ZNF225,0.00929999999999998,7714,0,False,False,False,False
MLLT6,0.009299999999999978,7715,0,False,True,False,False
TMTC3,0.00926666666666665,7716,0,False,False,False,False
TSC22D1,0.00926666666666665,7716,0,False,False,False,False
PHACTR2,0.009266666666666649,7718,0,False,False,False,False
MR1,0.009266666666666649,7718,0,False,False,False,False
ZNF550,0.009266666666666647,7720,0,False,False,False,False
FYCO1,0.009266666666666642,7721,0,False,False,False,False
EZH1,0.00926666666666664,7722,0,False,False,False,False
ZBTB41,0.009233333333333323,7723,0,False,True,False,False
ZNF362,0.00923333333333332,7724,0,False,False,False,False
CKAP4,0.00923333333333332,7724,0,False,False,False,False
KIF2A,0.009233333333333316,7726,0,False,True,False,False
UBE4B,0.009233333333333314,7727,0,False,False,False,False
SLC20A2,0.00923333333333331,7728,0,False,True,False,False
RBM3,0.00919999999999998,7729,0,False,False,False,False
PEX7,0.009166666666666653,7730,0,False,False,False,False
RNF19A,0.009166666666666653,7730,0,False,False,False,False
BLOC1S2,0.009166666666666651,7732,0,False,False,False,False
ARID4B,0.009166666666666651,7732,0,False,False,False,False
KDELR2,0.009166666666666651,7732,0,False,False,False,False
METAP1,0.009166666666666646,7735,0,False,True,False,False
RBM33,0.009166666666666644,7736,0,False,True,False,False
FAM111A,0.009133333333333321,7737,0,False,False,False,False
PIK3C2A,0.00913333333333332,7738,0,False,False,False,False
CSNK1G2,0.009133333333333313,7739,0,False,False,False,False
TELO2,0.009099999999999983,7740,0,False,True,False,False
DTWD2,0.009099999999999981,7741,0,False,True,False,False
FRS3,0.009099999999999981,7741,0,False,False,False,False
ZCRB1,0.009066666666666653,7743,0,False,False,False,False
ZNF217,0.009066666666666652,7744,0,False,False,False,False
DISC1,0.009066666666666648,7745,0,False,True,False,False
KIF1C,0.009066666666666645,7746,0,False,False,False,False
ZNF787,0.009066666666666645,7746,0,False,False,False,False
ZNF808,0.008999999999999989,7748,0,False,False,False,False
CYB561,0.008999999999999985,7749,0,False,False,False,False
USP28,0.008999999999999979,7750,0,False,False,False,False
MBTPS2,0.008966666666666658,7751,0,False,False,False,False
COPS3,0.008933333333333326,7752,0,False,True,False,False
IMMP2L,0.008933333333333323,7753,0,False,False,False,False
SBF2,0.008933333333333321,7754,0,False,False,False,False
POLR2J,0.00893333333333332,7755,0,False,False,False,False
FNBP4,0.00893333333333332,7755,0,False,False,False,False
CYTH3,0.00893333333333332,7755,0,False,False,False,False
FAM50A,0.008933333333333317,7758,0,False,False,False,False
C1ORF122,0.008933333333333316,7759,0,False,False,False,False
DDAH2,0.008933333333333316,7759,0,False,False,False,False
BAK1,0.008899999999999986,7761,0,False,False,False,False
GRK6,0.008899999999999984,7762,0,False,False,False,False
PEX11B,0.008899999999999984,7762,0,False,True,False,False
ZNF429,0.008899999999999984,7762,0,False,False,False,False
BCORL1,0.008899999999999984,7762,0,False,False,False,False
RNF145,0.008899999999999983,7766,0,False,True,False,False
HS6ST1,0.008899999999999983,7766,0,False,False,False,False
GNPDA2,0.00889999999999998,7768,0,False,False,False,False
ZNF84,0.00889999999999998,7768,0,False,True,False,False
PGP,0.008866666666666653,7770,0,False,False,False,False
ZNF567,0.008866666666666651,7771,0,False,False,False,False
GPI,0.00886666666666665,7772,0,False,False,False,False
NFIA,0.008866666666666648,7773,0,False,False,False,False
STXBP4,0.008833333333333325,7774,0,False,True,False,False
RANBP10,0.008833333333333323,7775,0,False,True,False,False
SOCS5,0.008833333333333323,7775,0,False,True,False,False
AHCY,0.008833333333333322,7777,0,False,False,False,False
PGLS,0.008833333333333318,7778,0,False,False,False,False
SDC3,0.008833333333333318,7778,0,False,False,False,False
IFT74,0.008799999999999988,7780,0,False,False,False,False
STAT2,0.008799999999999987,7781,0,False,False,False,False
PPDPF,0.008799999999999981,7782,0,False,False,False,False
ATP6V0E1,0.008766666666666655,7783,0,False,False,False,False
ARPC5L,0.008766666666666655,7783,0,False,False,False,False
NGRN,0.008766666666666654,7785,0,False,True,False,False
DAP,0.008766666666666654,7785,0,False,False,False,False
ZNF77,0.00876666666666665,7787,0,False,True,False,False
CCDC117,0.008733333333333322,7788,0,False,False,False,False
ZNF775,0.00873333333333332,7789,0,False,True,False,False
C1QBP,0.00873333333333332,7789,0,False,False,False,False
ERCC6,0.00873333333333332,7789,0,False,False,False,False
PAK4,0.00873333333333332,7789,0,False,False,False,False
PLD3,0.008733333333333319,7793,0,False,False,False,False
CHD6,0.008733333333333319,7793,0,False,False,False,False
TMEM17,0.008733333333333317,7795,0,False,True,False,False
COX16,0.008733333333333317,7795,0,False,False,False,False
MRPL47,0.008699999999999986,7797,0,False,False,False,False
SNX16,0.008699999999999986,7797,0,False,False,False,False
SH3BP4,0.008666666666666656,7799,0,False,True,False,False
TMED9,0.008666666666666654,7800,0,False,True,False,False
ZNF575,0.008666666666666652,7801,0,False,True,False,False
LRRC8A,0.00866666666666665,7802,0,False,False,False,False
SPG7,0.008633333333333324,7803,0,False,False,False,False
GLB1L,0.008633333333333321,7804,0,False,False,False,False
CCDC120,0.008599999999999988,7805,0,False,False,False,False
LZTFL1,0.008599999999999988,7805,0,False,False,False,False
GAA,0.008599999999999986,7807,0,False,False,False,False
CHPF,0.008599999999999986,7807,0,False,False,False,False
STK38L,0.008566666666666656,7809,0,False,False,False,False
B4GALT2,0.008566666666666655,7810,0,False,False,False,False
PLXND1,0.008566666666666655,7810,0,False,False,False,False
ALG10B,0.008566666666666653,7812,0,False,False,False,False
GRTP1,0.008566666666666648,7813,0,False,False,False,False
FBXO33,0.008533333333333327,7814,0,False,False,False,False
ZFYVE19,0.008533333333333327,7814,0,False,True,False,False
ACBD3,0.008533333333333325,7816,0,False,True,False,False
TPST2,0.008533333333333323,7817,0,False,False,False,False
ETNK1,0.008533333333333322,7818,0,False,False,False,False
COQ2,0.008533333333333322,7818,0,False,True,False,False
MAP4K3,0.008533333333333318,7820,0,False,False,False,False
LYRM7,0.008533333333333316,7821,0,False,False,False,False
CAPZA1,0.008499999999999987,7822,0,False,True,False,False
FBL,0.008499999999999987,7822,0,False,False,False,False
RUSC2,0.008499999999999987,7822,0,False,False,False,False
BPHL,0.008499999999999987,7822,0,False,False,False,False
C16ORF87,0.008499999999999987,7822,0,False,False,False,False
NSMCE1,0.008466666666666662,7827,0,False,False,False,False
METAP2,0.008466666666666657,7828,0,False,False,False,False
PRMT2,0.008466666666666652,7829,0,False,False,False,False
PPP3CC,0.008433333333333319,7830,0,False,False,False,False
SLC30A1,0.008433333333333319,7830,0,False,True,False,False
ABHD4,0.00839999999999999,7832,0,False,False,False,False
FAM13B,0.00839999999999999,7832,0,False,False,False,False
ZNF845,0.008399999999999989,7834,0,False,False,False,False
UNKL,0.008399999999999989,7834,0,False,False,False,False
STAG1,0.008399999999999989,7834,0,False,True,False,False
PLD1,0.00836666666666666,7837,0,False,False,False,False
STRADB,0.008366666666666658,7838,0,False,True,False,False
CHD7,0.008366666666666652,7839,0,False,False,False,False
PSMB5,0.008366666666666652,7839,0,False,False,False,False
ZNF708,0.008333333333333321,7841,0,False,False,False,False
ZNF791,0.00833333333333332,7842,0,False,True,False,False
APBA3,0.008299999999999991,7843,0,False,False,False,False
ATP6V0E2,0.008299999999999988,7844,0,False,False,False,False
PABPN1,0.00826666666666666,7845,0,False,False,False,False
MRPL14,0.00826666666666666,7845,0,False,False,False,False
RNFT1,0.008266666666666657,7847,0,False,True,False,False
THAP10,0.008266666666666655,7848,0,False,True,False,False
TRAF2,0.008266666666666653,7849,0,False,True,False,False
ZNF618,0.008266666666666651,7850,0,False,False,False,False
KIF5B,0.008233333333333327,7851,0,False,False,False,False
ECH1,0.008233333333333327,7851,0,False,False,False,False
MAP7D1,0.008233333333333325,7853,0,False,True,False,False
ZNF226,0.008233333333333323,7854,0,False,False,False,False
DPY19L4,0.008233333333333322,7855,0,False,False,False,False
THAP5,0.008233333333333322,7855,0,False,False,False,False
FAM117B,0.00823333333333332,7857,0,False,False,False,False
RPS6KB1,0.008199999999999992,7858,0,False,True,False,False
GMPPB,0.008199999999999992,7858,0,False,False,False,False
TRAM1,0.00819999999999999,7860,0,False,False,False,False
SKI,0.008199999999999989,7861,0,False,True,False,False
GBE1,0.008199999999999989,7861,0,False,False,False,False
CEP290,0.008199999999999989,7861,0,False,False,False,False
TTC12,0.008199999999999989,7861,0,False,True,False,False
BBX,0.008166666666666657,7865,0,False,False,False,False
MAP4K2,0.008166666666666657,7865,0,False,False,False,False
PDCD5,0.008133333333333327,7867,0,False,False,False,False
SKIL,0.008133333333333326,7868,0,False,False,False,False
MRPS2,0.008133333333333326,7868,0,False,False,False,False
ADI1,0.008133333333333326,7868,0,False,False,False,False
PDE4A,0.008133333333333324,7871,0,False,False,False,False
RPTOR,0.008133333333333322,7872,0,False,False,False,False
ZSCAN5A,0.00813333333333332,7873,0,False,False,False,False
RAD1,0.008099999999999994,7874,0,False,False,False,False
RALGDS,0.008099999999999993,7875,0,False,False,False,False
DHRS11,0.008099999999999991,7876,0,False,True,False,False
LYSMD4,0.008099999999999991,7876,0,False,False,False,False
CREB3L4,0.008099999999999987,7878,0,False,False,False,False
NHP2,0.008066666666666665,7879,0,False,True,False,False
C1ORF43,0.008066666666666661,7880,0,False,False,False,False
TMEM41B,0.008066666666666658,7881,0,False,False,False,False
MRPS18A,0.008066666666666656,7882,0,False,True,False,False
DGKD,0.008066666666666656,7882,0,False,False,False,False
POLR2H,0.008066666666666654,7884,0,False,True,False,False
RASAL2,0.00803333333333333,7885,0,False,False,False,False
ZDHHC23,0.008033333333333325,7886,0,False,True,False,False
TMEM54,0.008033333333333325,7886,0,False,True,False,False
NUCKS1,0.008033333333333325,7886,0,False,False,False,False
ZNF584,0.008033333333333325,7886,0,False,True,False,False
AIFM2,0.007999999999999993,7890,0,False,False,False,False
TMEM104,0.007999999999999991,7891,0,False,True,False,False
METTL2B,0.007999999999999991,7891,0,False,False,False,False
ZNF276,0.007999999999999991,7891,0,False,False,False,False
GSDMD,0.007999999999999991,7891,0,False,False,False,False
ELL3,0.007999999999999991,7891,0,False,True,False,False
ADCY9,0.007999999999999988,7896,0,False,False,False,False
PARL,0.007999999999999988,7896,0,False,False,False,False
SLC6A6,0.007966666666666662,7898,0,False,True,False,False
HSD11B1L,0.007966666666666662,7898,0,False,False,False,False
SNRPB,0.007966666666666662,7898,0,False,False,False,False
PDP1,0.007966666666666658,7901,0,False,False,False,False
TLE1,0.007966666666666655,7902,0,False,False,False,False
ANO8,0.007933333333333329,7903,0,False,True,False,False
USP6NL,0.007933333333333322,7904,0,False,False,False,False
IFT88,0.007899999999999996,7905,0,False,False,False,False
DECR2,0.007899999999999996,7905,0,False,False,False,False
STX3,0.007899999999999996,7905,0,False,True,False,False
TSEN15,0.007899999999999992,7908,0,False,True,False,False
KBTBD4,0.007899999999999992,7908,0,False,True,False,False
MPST,0.00789999999999999,7910,0,False,False,False,False
LINC00938,0.007866666666666659,7911,0,False,True,False,False
FGD4,0.007833333333333331,7912,0,False,True,False,False
TTC33,0.007833333333333331,7912,0,False,False,False,False
HFE,0.00783333333333333,7914,0,False,False,False,False
SMS,0.00783333333333333,7914,0,False,False,False,False
ARFGEF2,0.007833333333333328,7916,0,False,False,False,False
C17ORF100,0.007833333333333328,7916,0,False,True,False,False
ADIPOR2,0.007833333333333326,7918,0,False,False,False,False
NCDN,0.007833333333333324,7919,0,False,True,False,False
MANBA,0.007833333333333324,7919,0,False,False,False,False
SNX24,0.007799999999999996,7921,0,False,False,False,False
IFT140,0.007799999999999996,7921,0,False,False,False,False
PHF21A,0.007799999999999995,7923,0,False,False,False,False
SH3KBP1,0.007799999999999994,7924,0,False,False,False,False
CEP192,0.007799999999999994,7924,0,False,False,False,False
ZBTB25,0.007799999999999994,7924,0,False,False,False,False
FKBP7,0.007799999999999994,7924,0,False,False,False,False
CGRRF1,0.007799999999999992,7928,0,False,False,False,False
LARP1B,0.007799999999999992,7928,0,False,False,False,False
LIMK1,0.007799999999999992,7928,0,False,False,False,False
MLLT3,0.007799999999999991,7931,0,False,False,False,False
C1ORF198,0.007799999999999991,7931,0,False,False,False,False
CCDC57,0.007799999999999991,7931,0,False,False,False,False
HSD17B12,0.007766666666666666,7934,0,False,False,False,False
TMEM123,0.007766666666666664,7935,0,False,False,False,False
E2F6,0.007766666666666664,7935,0,False,False,False,False
ERBB2,0.007766666666666662,7937,0,False,False,False,False
ZSCAN12,0.007766666666666662,7937,0,False,True,False,False
CDC14A,0.007766666666666662,7937,0,False,False,False,False
FAM91A1,0.007766666666666662,7937,0,False,False,False,False
CHD1L,0.007766666666666661,7941,0,False,False,False,False
TAPT1,0.007766666666666658,7942,0,False,False,False,False
CARS2,0.007766666666666657,7943,0,False,False,False,False
KPNA5,0.007733333333333332,7944,0,False,False,False,False
EXOSC7,0.00773333333333333,7945,0,False,False,False,False
POFUT1,0.00773333333333333,7945,0,False,False,False,False
ARHGEF17,0.007733333333333328,7947,0,False,False,False,False
MGAT4A,0.007733333333333327,7948,0,False,False,False,False
WDR5,0.007733333333333327,7948,0,False,False,False,False
ABCC1,0.007733333333333326,7950,0,False,False,False,False
ZNF169,0.007733333333333324,7951,0,False,True,False,False
FRYL,0.007733333333333324,7951,0,False,False,False,False
SIK3,0.007699999999999998,7953,0,False,False,False,False
NPM1,0.007699999999999996,7954,0,False,False,False,False
SERINC1,0.007699999999999996,7954,0,False,True,False,False
AIDA,0.007699999999999994,7956,0,False,False,False,False
STK32C,0.007699999999999992,7957,0,False,False,False,False
NKIRAS2,0.0076666666666666645,7958,0,False,False,False,False
MCTP2,0.007666666666666663,7959,0,False,False,False,False
IKBIP,0.007666666666666662,7960,0,False,True,False,False
MTFR1,0.00766666666666666,7961,0,False,False,False,False
LRP5,0.00766666666666666,7961,0,False,False,False,False
WASL,0.00766666666666666,7961,0,False,False,False,False
TRERF1,0.00766666666666666,7961,0,False,False,False,False
ARHGEF10,0.007633333333333332,7965,0,False,True,False,False
PLEKHF2,0.007633333333333332,7965,0,False,False,False,False
NAA16,0.0076333333333333305,7967,0,False,False,False,False
CHMP7,0.0076333333333333305,7967,0,False,False,False,False
FDPS,0.007633333333333329,7969,0,False,False,False,False
NME4,0.007633333333333329,7969,0,False,True,False,False
MAGEF1,0.007633333333333329,7969,0,False,False,False,False
TRAPPC4,0.007633333333333329,7969,0,False,False,False,False
STK3,0.007633333333333329,7969,0,False,False,False,False
RRP7A,0.007633333333333328,7974,0,False,False,False,False
DDX56,0.007633333333333328,7974,0,False,True,False,False
FAM114A2,0.007633333333333323,7976,0,False,False,False,False
ZNF782,0.0075999999999999965,7977,0,False,False,False,False
CHCHD6,0.0075999999999999965,7977,0,False,False,False,False
DCK,0.0075999999999999965,7977,0,False,False,False,False
TEAD2,0.007599999999999993,7980,0,False,False,False,False
ZC3H13,0.007566666666666663,7981,0,False,False,False,False
TBC1D16,0.007566666666666663,7981,0,False,False,False,False
KANK1,0.007566666666666659,7983,0,False,False,False,False
IQSEC2,0.007566666666666659,7983,0,False,True,False,False
TMEM33,0.0075333333333333355,7985,0,False,False,False,False
RERE,0.007533333333333333,7986,0,False,False,False,False
SYNGAP1,0.007533333333333333,7986,0,False,True,False,False
UTP18,0.007533333333333333,7986,0,False,False,False,False
JMJD6,0.007533333333333333,7986,0,False,False,False,False
HTR7P1,0.007533333333333331,7990,0,False,True,False,False
NPHP3,0.007533333333333331,7990,0,False,False,False,False
FBXO4,0.007533333333333329,7992,0,False,True,False,False
TMEM41A,0.0075333333333333285,7993,0,False,False,False,False
GUK1,0.007499999999999997,7994,0,False,False,False,False
OSTC,0.007499999999999995,7995,0,False,False,False,False
ANO10,0.007499999999999995,7995,0,False,False,False,False
CPOX,0.007499999999999995,7995,0,False,False,False,False
PDIA5,0.007499999999999994,7998,0,False,False,False,False
SCAPER,0.007466666666666664,7999,0,False,False,False,False
ARHGEF10L,0.007466666666666664,7999,0,False,False,False,False
HIGD1A,0.007466666666666661,8001,0,False,False,False,False
MED12,0.0074333333333333335,8002,0,False,True,False,False
TMEM175,0.007433333333333332,8003,0,False,True,False,False
ANKS3,0.007433333333333332,8003,0,False,False,False,False
BMPR1A,0.00743333333333333,8005,0,False,False,False,False
SREBF1,0.007433333333333329,8006,0,False,False,False,False
ZNF707,0.007433333333333329,8006,0,False,False,False,False
NDUFB10,0.007399999999999998,8008,0,False,False,False,False
GLA,0.007399999999999998,8008,0,False,False,False,False
CCDC61,0.007399999999999996,8010,0,False,True,False,False
PGM3,0.007366666666666666,8011,0,False,True,False,False
ARPC1B,0.007366666666666666,8011,0,False,False,False,False
MAML1,0.007366666666666664,8013,0,False,False,False,False
KCTD6,0.007366666666666664,8013,0,False,False,False,False
MARK4,0.007366666666666662,8015,0,False,False,False,False
ZNF606,0.007366666666666662,8015,0,False,False,False,False
C3ORF38,0.007333333333333334,8017,0,False,False,False,False
B9D2,0.007333333333333332,8018,0,False,False,False,False
PTK7,0.007333333333333331,8019,0,False,False,False,False
TMEM168,0.007333333333333331,8019,0,False,False,False,False
EFR3A,0.007333333333333331,8019,0,False,False,False,False
UGGT1,0.0073,8022,0,False,False,False,False
GALC,0.0073,8022,0,False,False,False,False
NEK9,0.0073,8022,0,False,True,False,False
FZR1,0.0073,8022,0,False,False,False,False
CHD1,0.007299999999999998,8026,0,False,False,False,False
CMPK1,0.007299999999999998,8026,0,False,False,False,False
ACVR2B,0.007299999999999994,8028,0,False,False,False,False
ENDOD1,0.007266666666666667,8029,0,False,False,False,False
KLHL7,0.007266666666666666,8030,0,False,True,False,False
ZNF234,0.007266666666666666,8030,0,False,False,False,False
KIF1B,0.007266666666666666,8030,0,False,False,False,False
CHST15,0.007266666666666666,8030,0,False,False,False,False
SLC38A10,0.007266666666666664,8034,0,False,False,False,False
CALCOCO1,0.007266666666666661,8035,0,False,False,False,False
PERP,0.007233333333333335,8036,0,False,False,False,False
PPAN,0.007200000000000003,8037,0,False,True,False,False
CNOT6L,0.007200000000000001,8038,0,False,False,False,False
ARID3B,0.007200000000000001,8038,0,False,False,False,False
MPG,0.007199999999999999,8040,0,False,False,False,False
LSM2,0.007199999999999999,8040,0,False,False,False,False
PICK1,0.007199999999999997,8042,0,False,False,False,False
ARHGAP23,0.0071666666666666675,8043,0,False,False,False,False
CSPP1,0.0071666666666666675,8043,0,False,False,False,False
NPM3,0.0071666666666666675,8043,0,False,False,False,False
NUS1,0.0071666666666666675,8043,0,False,False,False,False
ANKZF1,0.007166666666666667,8047,0,False,False,False,False
SYPL1,0.007166666666666667,8047,0,False,False,False,False
CCDC14,0.007166666666666665,8049,0,False,True,False,False
LYPLAL1,0.007166666666666665,8049,0,False,False,False,False
BAZ2B,0.007166666666666663,8051,0,False,False,False,False
SNRNP48,0.0071333333333333335,8052,0,False,False,False,False
MALT1,0.0071333333333333335,8052,0,False,True,False,False
ZNF92,0.0071333333333333335,8052,0,False,False,False,False
IP6K2,0.0071333333333333335,8052,0,False,False,False,False
PHF5A,0.007133333333333333,8056,0,False,False,False,False
SSBP4,0.007133333333333333,8056,0,False,True,False,False
LINC00957,0.007133333333333333,8056,0,False,False,False,False
FAM110A,0.007133333333333333,8056,0,False,False,False,False
IQCB1,0.007100000000000003,8060,0,False,False,False,False
ZNF620,0.007100000000000001,8061,0,False,False,False,False
ARMCX2,0.007100000000000001,8061,0,False,False,False,False
ZNF175,0.007100000000000001,8061,0,False,False,False,False
USP21,0.007100000000000001,8061,0,False,True,False,False
VPS37B,0.0070999999999999995,8065,0,False,False,False,False
BANF1,0.007099999999999998,8066,0,False,False,False,False
RAI14,0.007066666666666668,8067,0,False,False,False,False
SLC25A46,0.007066666666666668,8067,0,False,False,False,False
CTDSPL,0.007066666666666668,8067,0,False,True,False,False
PSMD7,0.007066666666666668,8067,0,False,False,False,False
KAT2A,0.007066666666666668,8067,0,False,False,False,False
CCNI,0.007066666666666667,8072,0,False,False,False,False
MOB2,0.007066666666666667,8072,0,False,False,False,False
NCOA6,0.0070666666666666655,8074,0,False,False,False,False
PRNP,0.0070666666666666655,8074,0,False,False,False,False
FCHSD1,0.007033333333333334,8076,0,False,False,False,False
IPO7,0.007033333333333334,8076,0,False,False,False,False
RTTN,0.007033333333333334,8076,0,False,False,False,False
LTA4H,0.007033333333333334,8076,0,False,False,False,False
SDCBP,0.007000000000000004,8080,0,False,True,False,False
DUS4L,0.007000000000000004,8080,0,False,False,False,False
STIM2,0.007000000000000002,8082,0,False,False,False,False
NLE1,0.007000000000000002,8082,0,False,False,False,False
NIPAL3,0.007000000000000002,8082,0,False,False,False,False
ATP8B2,0.007,8085,0,False,False,False,False
ACAP3,0.007,8085,0,False,True,False,False
CCNYL1,0.007,8085,0,False,False,False,False
CDK5RAP3,0.0069333333333333365,8088,0,False,False,False,False
KLHL24,0.0069333333333333365,8088,0,False,False,False,False
PGPEP1,0.0069333333333333365,8088,0,False,False,False,False
ZNF81,0.006933333333333335,8091,0,False,False,False,False
PPP2R5B,0.006933333333333332,8092,0,False,False,False,False
PSMC2,0.006933333333333332,8092,0,False,False,False,False
LMBR1,0.006900000000000004,8094,0,False,False,False,False
ZNF445,0.006900000000000004,8094,0,False,True,False,False
NBR2,0.006900000000000004,8094,0,False,False,False,False
AKAP8L,0.0069000000000000025,8097,0,False,True,False,False
OFD1,0.006900000000000001,8098,0,False,True,False,False
MBTD1,0.006900000000000001,8098,0,False,False,False,False
DYNLL1,0.00686666666666667,8100,0,False,False,False,False
VDAC1,0.00686666666666667,8100,0,False,True,False,False
