gene,predicted_prob,predicted_label,rank,percentile,novel_candidate,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,degree,weighted_degree,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,in_largest_component,mean_edge_weight,node_color,node_size
ZNF793,0.2596999999999999,0,3203,70.85,False,False,4.878338428971636,0.0,300.0,up,True,6.313640045539746,1.4353016165681098,3,1.9565882086753843,0.0,0.0515730109834716,4.2617799515429964e-16,0.6947309934765334,1,0.6521961092948914,#F0882A,16.686499999999995
ZNF577,0.0636333333333333,0,4955,54.9,False,False,3.8388126682330017,0.0,300.0,up,True,6.452365141056327,2.6135524728233253,3,2.0003494024276733,0.0,0.0542698679245428,1.947217543081748e-15,0.7016446899819838,1,0.6667831540107727,#F0882A,7.863499999999998
ZNF649,0.0504333333333332,0,5287,51.88,False,False,4.698521626411724,0.0,300.0,up,True,7.152755844952819,2.4542342185410955,4,2.877220034599304,0.0,0.0542714036179106,3.284155986805843e-15,0.6111289437036173,1,0.7193050384521484,#F0882A,7.269499999999994
ZNF578,0.3546666666666666,0,2707,75.37,False,False,3.752986042727908,6.993869655841535e-213,212.1552824658609,up,True,4.624859585625139,0.8718735428972312,1,0.6008577942848206,0.0,9.103322712790169e-05,5.096377676844994e-35,0.0,0,0.6008577942848206,#F0882A,20.959999999999994
ZNF677,0.1615,0,3801,65.41,False,False,2.5775857781457936,6.561629368645139e-166,165.1829883042301,up,True,4.031209249368108,1.4536234712223144,1,0.6008577942848206,0.0,9.103322712790169e-05,5.096377676844994e-35,0.0,0,0.6008577942848206,#F0882A,12.2675
ZNF8,0.0039333333333333,0,8659,21.17,False,False,3.771275684256567,0.0,300.0,up,True,6.480044752676938,2.708769068420372,1,0.6484058499336243,0.0,0.0744294137089935,1.1820766891015822e-10,0.0,1,0.6484058499336243,#F0882A,5.176999999999999
ZNF616,0.0042333333333333,0,8569,21.96,False,False,4.827937785183675,0.0,300.0,up,True,7.370010178117707,2.5420723929340325,2,1.2478073835372925,4.5524901366857616e-08,0.054317514867409,1.295452000781681e-15,0.0,1,0.6239036917686462,#F0882A,5.190499999999998
ZNF629,0.0423333333333332,0,5533,49.65,False,False,5.873028645803009,0.0,300.0,up,True,9.622432471437191,3.749403825634182,1,0.6197624802589417,0.0,0.0796965357346081,4.745362063520418e-11,0.0,1,0.6197624802589417,#F0882A,6.904999999999994
ZNF670,0.0117333333333332,0,7407,32.57,False,False,4.313024314863643,0.0,300.0,up,True,6.183650805302249,1.870626490438606,1,0.6111916303634644,0.0,0.0001213776361705,5.9626828631785905e-34,0.0,0,0.6111916303634644,#F0882A,5.527999999999994
ZNF69,0.0317999999999999,0,5944,45.89,False,False,3.666669021464189,0.0,300.0,up,True,5.896250960890068,2.22958193942588,1,0.6763618588447571,0.0,0.0689196899688567,1.769125701135468e-11,0.0,1,0.6763618588447571,#F0882A,6.430999999999996
ZNF93,0.1122666666666666,0,4258,61.25,False,False,4.683630114671077,0.0,300.0,up,True,5.92291372358035,1.2392836089092731,2,1.223927080631256,0.0,0.0468568354658656,2.27271571439138e-18,0.0,1,0.6119635105133057,#F0882A,10.051999999999996
A1BG,0.2521333333333333,0,3257,70.36,False,False,3.9395942352573607,1.0847292188644649e-257,256.96467866128995,up,True,6.578363534680671,2.63876929942331,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,16.346
A2M-AS1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
A4GALT,0.3135333333333332,0,2907,73.55,False,False,3.2089209015445848,1.2144958050101186e-269,268.9156039809528,up,True,8.34990156484766,5.140980663303075,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,19.108999999999995
A4GNT,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
AACS,0.0103333333333333,0,7569,31.09,False,False,6.042215899472771,0.0,300.0,up,True,9.694338411115758,3.652122511642988,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.464999999999998
AADAC,0.8674666666666665,1,455,95.87,True,False,2.676348690056305,1.5884990795254058e-82,81.79901303249383,up,True,4.4769807119615175,1.8006320219052123,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#3A7DBF,44.035999999999994
AADAT,0.1412666666666668,0,3966,63.91,False,False,3.4041487919174624,3.2857665645170995e-246,245.4833632940182,up,True,6.31790185761164,2.913753065694178,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,11.357000000000006
AARSD1,0.0007666666666666,0,9576,12.8,False,False,3.7573605223975832,0.0,300.0,up,True,8.974176554276102,5.216816031878519,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.034499999999997
AASDH,0.2179333333333332,0,3438,68.71,False,False,4.757926712082208,0.0,300.0,up,True,7.8776529911419315,3.119726279059724,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,14.806999999999993
AASS,0.5157000000000003,1,1932,82.42,False,False,3.234302731444739,3.988096523052911e-260,259.3992343390961,up,True,8.618755796681638,5.384453065236899,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,28.206500000000013
AATK,0.452433333333333,1,2233,79.68,False,False,2.9561817837656514,5.771301326709575e-159,158.23872625005265,up,True,7.046464948382206,4.0902831646165545,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,25.359499999999986
ABAT,0.2704000000000001,0,3141,71.42,False,False,5.374032868946888,0.0,300.0,up,True,8.12314697088984,2.749114101942952,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,17.168000000000006
ABCA10,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ABCA11P,0.0694999999999999,0,4848,55.88,False,False,4.223899113120719,0.0,300.0,up,True,6.466578526921149,2.24267941380043,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,8.127499999999994
ABCA13,0.7227666666666672,1,1083,90.15,False,False,5.307577268723636,5.9691266928216575e-208,207.2240892032478,up,True,6.265605520242174,0.9580282515185378,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,37.524500000000025
ABCA5,0.0549333333333332,0,5172,52.93,False,False,4.401689063017836,0.0,300.0,up,True,7.753445384909069,3.351756321891233,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.471999999999994
ABCA8,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ABCB9,0.0137666666666666,0,7194,34.51,False,False,5.529219630284064,0.0,300.0,up,True,7.294262175271914,1.7650425449878504,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.619499999999997
ABCC1,0.0077333333333333,0,7944,27.66,False,False,5.613529181338553,0.0,300.0,up,True,10.770617934566673,5.15708875322812,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.347999999999999
ABCC4,0.2083333333333332,0,3491,68.23,False,False,5.81589455673612,0.0,300.0,up,True,9.3196435500322,3.503748993296081,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,14.374999999999995
ABCC5,0.0873666666666666,0,4534,58.74,False,False,5.643550002858642,0.0,300.0,up,True,9.719920031442175,4.076370028583535,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,8.931499999999996
ABCC6P1,0.2950666666666667,0,3009,72.62,False,False,4.027277462866878,3.0366218020875404e-254,253.51760929418447,up,True,4.887584728972342,0.8603072661054644,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,18.278000000000002
ABCC8,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ABCD3,0.0029333333333333,0,8870,19.22,False,False,6.309685732743347,0.0,300.0,up,True,10.423107504526596,4.1134217717832495,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.131999999999999
ABCD4,0.0066666666666666,0,8129,26.0,False,False,4.1086422803939,0.0,300.0,up,True,9.147546984335603,5.038904703941704,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.299999999999997
ABCG1,0.0308333333333332,0,5996,45.42,False,False,4.654427743242809,0.0,300.0,up,True,9.444207330035788,4.789779586792979,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.387499999999994
ABCG2,0.2363,0,3337,69.63,False,False,3.964368729840951,0.0,300.0,up,True,6.069995817022944,2.105627087181993,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,15.6335
ABHD1,0.4897333333333334,1,2045,81.39,False,False,2.0155813266132823,7.734957122997465e-137,136.11154208937214,up,True,2.687148216129245,0.6715668895159624,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,27.038000000000004
ABHD12,0.0032,0,8811,19.78,False,False,5.612940626882475,0.0,300.0,up,True,10.673880078988466,5.060939452105991,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.144
ABHD14B,0.0010333333333333,0,9465,13.8,False,False,4.674163943029595,0.0,300.0,up,True,10.383177241241665,5.709013298212068,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.046499999999998
ABHD15,0.0118333333333332,0,7394,32.7,False,False,4.800683307568108,0.0,300.0,up,True,8.612477887721573,3.8117945801534647,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.5324999999999935
ABHD2,0.0138333333333333,0,7184,34.62,False,False,6.840061496874164,0.0,300.0,up,True,12.225102447805751,5.385040950931588,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.622499999999999
ABHD3,0.0098333333333333,0,7637,30.46,False,False,4.469938953270743,0.0,300.0,up,True,9.114812073903977,4.644873120633232,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.442499999999998
ABHD4,0.0083999999999999,0,7832,28.7,False,False,4.592200254703722,0.0,300.0,up,True,10.03610844989046,5.443908195186739,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.377999999999996
ABHD5,0.0245666666666666,0,6326,42.43,False,False,5.170163129584071,0.0,300.0,up,True,9.24342592784024,4.073262798256168,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.1054999999999975
ABHD6,0.0142999999999999,0,7129,35.09,False,False,3.911279038750456,0.0,300.0,up,True,7.190821943460604,3.2795429047101474,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.643499999999996
ABI2,0.0435666666666665,0,5491,50.03,False,False,6.091417509952429,0.0,300.0,up,True,9.96436991356352,3.872952403611093,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.960499999999993
ABLIM1,0.0512333333333332,0,5261,52.11,False,False,5.345047677001249,0.0,300.0,up,True,11.303922290990844,5.958874613989595,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.305499999999994
ABLIM2,0.2528666666666664,0,3253,70.4,False,False,3.4565992305802613,1.3960728860628954e-234,233.85509190750892,up,True,6.132659794842032,2.6760605642617703,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,16.37899999999999
ABLIM3,0.4096000000000003,1,2435,77.84,False,False,2.869894000773681,6.161325105452855e-200,199.2103258748328,up,True,7.958595847987283,5.088701847213602,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,23.432000000000013
ABO,0.6350666666666668,1,1437,86.93,False,False,2.656090351898677,7.896730750599988e-132,131.1025526695749,up,True,6.2871274044746,3.6310370525759215,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,33.578
ABTB1,0.0374333333333332,0,5717,47.97,False,False,2.880591530220716,0.0,300.0,up,True,8.986560945496592,6.105969415275876,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.684499999999995
ABTB2,0.0761999999999999,0,4712,57.11,False,False,4.668178583372464,0.0,300.0,up,True,7.506650837468921,2.838472254096457,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,8.428999999999995
ACAA2,0.0004666666666666,0,9677,11.87,False,False,4.519834364074431,0.0,300.0,up,True,9.934411679152856,5.414577315078426,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.020999999999997
ACACB,0.1945333333333333,0,3574,67.48,False,False,3.8967204282842416,0.0,300.0,up,True,7.649474393566322,3.7527539652820807,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.754
ACAD10,0.2033666666666667,0,3511,68.04,False,False,5.467018795641659,0.0,300.0,up,True,9.015300123235164,3.548281327593505,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,14.151500000000002
ACADL,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ACADM,0.0260999999999999,0,6238,43.22,False,False,5.944389601848263,0.0,300.0,up,True,9.865600233144116,3.921210631295853,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.174499999999996
ACADS,0.0137999999999999,0,7188,34.56,False,False,3.938590989692458,0.0,300.0,up,True,8.937168668711253,4.998577679018796,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.620999999999995
ACADSB,0.0197999999999999,0,6657,39.4,False,False,5.666815323255731,0.0,300.0,up,True,9.479287242984428,3.812471919728695,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.890999999999996
ACAN,0.6376666666666668,1,1426,87.03,False,False,4.52448597320436,2.348749702219289e-254,253.6291632619524,up,True,5.408355134083198,0.8838691608788383,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,33.69500000000001
ACAT1,0.0381666666666665,0,5687,48.24,False,False,5.605707775870261,0.0,300.0,up,True,9.921010036881718,4.315302261011457,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.717499999999992
ACAT2,0.1940666666666667,0,3578,67.44,False,False,4.217084953519481,0.0,300.0,up,True,8.884410659255678,4.667325705736197,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.733
ACBD7,0.3611666666666667,0,2675,75.66,False,False,4.563165015154505,1.1061542652889532e-302,300.0,up,True,5.289588900658317,0.7264238855038121,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,21.2525
ACD,0.0022666666666666,0,9063,17.46,False,False,3.5584193539647284,0.0,300.0,up,True,8.314677925147237,4.756258571182508,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.101999999999997
ACE2,0.9036333333333332,1,326,97.04,False,True,5.426277593534508,6.024830594282764e-243,242.22005516003983,up,True,6.290788947830013,0.8645113542955049,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,45.66349999999999
ACER2,0.1016333333333333,0,4349,60.42,False,False,4.0597300799603,0.0,300.0,up,True,5.78074148995463,1.7210114099943294,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.5735
ACER3,0.0180999999999999,0,6783,38.25,False,False,4.450897905736524,0.0,300.0,up,True,8.532573923605968,4.081676017869444,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.814499999999995
ACHE,0.9013666666666658,1,337,96.94,False,True,4.42869128298205,7.950845551218989e-204,203.0995866828276,up,True,7.233291588104742,2.804600305122692,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,45.56149999999996
ACLY,0.0016666666666666,0,9235,15.88,False,False,5.873530454546045,0.0,300.0,up,True,11.816931297006091,5.943400842460048,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.074999999999997
ACO1,0.0016666666666666,0,9235,15.88,False,False,6.089579046415164,0.0,300.0,up,True,10.518317123974173,4.428738077559007,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.074999999999997
ACOT11,0.1270999999999999,0,4102,62.67,False,False,6.361586408308369,0.0,300.0,up,True,7.493648149729939,1.1320617414215697,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.719499999999996
ACOT4,0.1309999999999999,0,4057,63.08,False,False,5.757136999499815,0.0,300.0,up,True,6.792739590670149,1.0356025911703346,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.894999999999996
ACOT7,0.0093333333333333,0,7708,29.83,False,False,4.792491981602525,0.0,300.0,up,True,9.203522248011636,4.411030266409113,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.419999999999998
ACOXL,0.5934999999999994,1,1606,85.39,False,False,2.7998891515685496,3.448113301906837e-132,131.46241847208617,up,True,4.841595993087378,2.041706841518829,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,31.70749999999997
ACP6,0.0159666666666666,0,6963,36.62,False,False,6.02601695027677,0.0,300.0,up,True,8.621835509196456,2.595818558919686,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.718499999999997
ACR,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ACRBP,0.4801666666666665,1,2093,80.96,False,False,2.053736190895094,3.151299952031095e-178,177.50151025715223,up,True,4.9434543166442255,2.889718125749132,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,26.607499999999995
ACSBG1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ACSF2,0.0054666666666666,0,8332,24.15,False,False,4.849786410897248,0.0,300.0,up,True,9.67904449717221,4.829258086274963,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.245999999999997
ACSF3,0.0660999999999999,0,4911,55.29,False,False,5.529627481524006,0.0,300.0,up,True,8.515857872253624,2.986230390729619,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.9744999999999955
ACSL1,0.3187666666666668,0,2876,73.83,False,False,3.5100598136151584,0.0,300.0,up,True,11.16588673637282,7.6558269227576625,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,19.344500000000007
ACSL3,0.0297333333333332,0,6052,44.91,False,False,6.464107028856957,0.0,300.0,up,True,11.07003745572776,4.605930426870802,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.337999999999994
ACSL4,0.0219999999999999,0,6508,40.76,False,False,5.02446602761018,0.0,300.0,up,True,10.799386644555742,5.774920616945562,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.989999999999996
ACSL5,0.3498666666666666,0,2728,75.18,False,False,5.902343286271115,0.0,300.0,up,True,11.500449118905774,5.598105832634658,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,20.744
ACSM1,0.4374333333333332,1,2293,79.14,False,False,2.2757969533263744,5.378174580435166e-135,134.26936510429027,up,True,3.2647974197080805,0.989000466381706,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,24.684499999999993
ACSM3,0.5378000000000007,1,1838,83.28,False,False,5.95330513256932,0.0,300.0,up,True,7.81377862980668,1.86047349723736,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,29.201000000000032
ACSM5,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ACSS2,0.0562333333333332,0,5130,53.31,False,False,4.244609703479073,0.0,300.0,up,True,10.356483676613957,6.111873973134884,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.530499999999994
ACSS3,0.1979333333333333,0,3555,67.65,False,False,3.9739876154830194,6.32209799046553e-244,243.1991387770209,up,True,6.447487755462386,2.4735001399793664,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.906999999999998
ACTA1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ACTC1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ACTG1,0.0392333333333332,0,5643,48.63,False,False,5.200745449722669,0.0,300.0,up,True,16.092487087411484,10.891741637688815,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.765499999999994
ACTN2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
ACTR3B,0.0139999999999999,0,7168,34.74,False,False,3.9259589630783576,0.0,300.0,up,True,7.1427673616074125,3.216808398529055,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.6299999999999955
