gene_a,gene_b,correlation
ABI3,GAL3ST4,0.6688709259033203
ABI3,GAPT,0.6763783097267151
ABI3,GBP4,0.6267478466033936
ABI3,GBP5,0.6100620031356812
ABI3,GGTA1,0.7162608504295349
ABI3,GIMAP1,0.8534618020057678
ABI3,GIMAP2,0.6635165214538574
ABI3,GIMAP4,0.8425933122634888
ABI3,GIMAP5,0.8109954595565796
ABI3,GIMAP6,0.7691909074783325
ABI3,GIMAP7,0.7579975128173828
ABI3,GIMAP8,0.7013341188430786
ABI3,GLIPR1,0.6306249499320984
ABI3,GLIPR2,0.6824877858161926
ABI3,GMFG,0.8099045753479004
ABI3,GMIP,0.6529759168624878
ABI3,GNAI2,0.6834848523139954
ABI3,GNG2,0.6638960242271423
ABI3,GNGT2,0.776836633682251
ABI3,GPR18,0.6753047108650208
ABI3,GPR34,0.6394727230072021
ABI3,GPR65,0.7987553477287292
ABI3,GRAP2,0.6272759437561035
ABI3,GYPC,0.6706069707870483
ABI3,GZMK,0.6294454336166382
ABI3,HAPLN3,0.6201667189598083
ABI3,HAVCR2,0.8094785809516907
ABI3,HCK,0.8202478885650635
ABI3,HCLS1,0.7506857514381409
ABI3,HCST,0.8267234563827515
ABI3,HK3,0.7267540693283081
ABI3,HLA-B,0.618276059627533
ABI3,HLA-DMA,0.6061376929283142
ABI3,HLA-DMB,0.7204053997993469
ABI3,HLA-DOA,0.6545352339744568
ABI3,HLA-DPA1,0.7095268964767456
ABI3,HLA-DPB1,0.7398080229759216
ABI3,HLA-DQA1,0.6632691621780396
ABI3,HLA-DRA,0.7091407179832458
ABI3,HLA-DRB1,0.6336458921432495
ABI3,HLA-E,0.6333951354026794
ABI3,HVCN1,0.7646458148956299
ABI3,ICAM3,0.6121408939361572
ABI3,ICOS,0.6832662224769592
ABI3,IFFO1,0.751207172870636
ABI3,IFI30,0.7879919409751892
ABI3,IGSF6,0.7643849849700928
ABI3,IKZF1,0.7529478073120117
ABI3,IL10RA,0.8007702231407166
ABI3,IL12RB1,0.8094303607940674
ABI3,IL16,0.7207283973693848
ABI3,IL18BP,0.6552902460098267
ABI3,IL21R,0.7964431047439575
ABI3,IL2RB,0.6508644223213196
ABI3,IL2RG,0.7098107933998108
ABI3,IL3RA,0.6327425837516785
ABI3,IL4I1,0.6814740896224976
ABI3,INPP5D,0.6898208856582642
ABI3,IRF8,0.782958984375
ABI3,ITGA4,0.6025565266609192
ABI3,ITGAL,0.7874004244804382
ABI3,ITGAM,0.6907028555870056
ABI3,ITGAX,0.7237393856048584
ABI3,ITGB2,0.7907820343971252
ABI3,ITGB7,0.7252217531204224
ABI3,ITK,0.6251094937324524
ABI3,KBTBD8,0.6335494518280029
ABI3,KCNAB2,0.731678307056427
ABI3,KLHL6,0.6533846855163574
ABI3,KLRK1,0.6072931885719299
ABI3,LAIR1,0.846845269203186
ABI3,LAPTM5,0.8507190346717834
ABI3,LAT2,0.7268886566162109
ABI3,LCK,0.6703243255615234
ABI3,LCP1,0.7480055093765259
ABI3,LCP2,0.8316636085510254
ABI3,LGALS9,0.6446414589881897
ABI3,LILRA6,0.6447954177856445
ABI3,LILRB1,0.8343915343284607
ABI3,LILRB2,0.7762359380722046
ABI3,LILRB3,0.6995654106140137
ABI3,LILRB4,0.7307648062705994
ABI3,LMO2,0.6244109272956848
ABI3,LPXN,0.8228045701980591
ABI3,LRRC25,0.8222585320472717
ABI3,LRRC8C,0.6349160671234131
ABI3,LSP1,0.7569672465324402
ABI3,LST1,0.8014624714851379
ABI3,LTB,0.6943476796150208
ABI3,LY86,0.7717653512954712
ABI3,LYL1,0.7501556277275085
ABI3,MAFB,0.7190682291984558
ABI3,MAN2B1,0.6159294843673706
ABI3,MAP4K1,0.735215961933136
ABI3,MATK,0.7193962335586548
ABI3,MFNG,0.7288581132888794
ABI3,MIR155HG,0.6427406072616577
ABI3,MNDA,0.7652769684791565
ABI3,MPEG1,0.747297465801239
ABI3,MS4A4A,0.7035371661186218
ABI3,MS4A6A,0.8058173656463623
ABI3,MS4A7,0.6732918620109558
ABI3,MSR1,0.6196234822273254
ABI3,MYO1F,0.8875665068626404
ABI3,NAALADL1,0.6355454921722412
ABI3,NAPSB,0.6655687689781189
ABI3,NCF1,0.814938485622406
ABI3,NCF1C,0.7440744042396545
ABI3,NCF2,0.6722016334533691
ABI3,NCF4,0.7681037187576294
ABI3,NCKAP1L,0.8455488085746765
ABI3,NFAM1,0.8149561285972595
ABI3,NKG7,0.6399283409118652
ABI3,NLRC3,0.6467854976654053
ABI3,NLRC4,0.6996510028839111
ABI3,NLRP3,0.6886234283447266
ABI3,NPL,0.644433856010437
ABI3,OSCAR,0.7104890942573547
ABI3,P2RX7,0.6560165286064148
ABI3,P2RY10,0.6015657186508179
ABI3,P2RY13,0.8105023503303528
ABI3,PARVG,0.8016924262046814
ABI3,PDCD1,0.6433231234550476
ABI3,PDCD1LG2,0.6687712073326111
ABI3,PDE6G,0.6355595588684082
ABI3,PIK3AP1,0.7292003035545349
ABI3,PIK3CD,0.6848605871200562
ABI3,PIK3CG,0.6258529424667358
ABI3,PIK3R5,0.7590878009796143
ABI3,PIK3R6,0.7845444679260254
ABI3,PILRA,0.7197833061218262
ABI3,PLD4,0.634425699710846
ABI3,PLEK,0.8054037094116211
ABI3,PLEKHO1,0.6981159448623657
ABI3,PLEKHO2,0.827540934085846
ABI3,PPM1M,0.6147977709770203
ABI3,PRAM1,0.7564272880554199
ABI3,PREX1,0.7217487096786499
ABI3,PRKCB,0.6830428838729858
ABI3,PSTPIP1,0.8272114396095276
ABI3,PTGER4,0.6483887434005737
ABI3,PTGS1,0.6303408741950989
ABI3,PTPN22,0.6900407075881958
ABI3,PTPN6,0.6605055928230286
ABI3,PTPN7,0.8072079420089722
ABI3,PTPRC,0.7624512910842896
ABI3,PTPRO,0.7133016586303711
ABI3,RAB33A,0.6390631198883057
ABI3,RAC2,0.7329301834106445
ABI3,RASAL3,0.8061596751213074
ABI3,RASGRP2,0.6508569717407227
ABI3,RASGRP3,0.6092641949653625
ABI3,RASGRP4,0.6664037108421326
ABI3,RASSF2,0.6302188038825989
ABI3,RASSF4,0.7210921049118042
ABI3,RCSD1,0.7369989156723022
ABI3,RGS19,0.6187043786048889
ABI3,RHOG,0.709385097026825
ABI3,RIN3,0.6338780522346497
ABI3,RNASE6,0.747832179069519
ABI3,RTN1,0.7061586380004883
ABI3,RUNX3,0.6634547710418701
ABI3,S1PR4,0.6566251516342163
ABI3,SAMD3,0.6673001050949097
ABI3,SAMHD1,0.6085014343261719
ABI3,SAMSN1,0.6788038611412048
ABI3,SASH3,0.8715251684188843
ABI3,SELL,0.6146104335784912
ABI3,SELPLG,0.812799870967865
ABI3,SERPING1,0.6273592114448547
ABI3,SH2B3,0.7060931921005249
ABI3,SH2D3C,0.6417427062988281
ABI3,SIGLEC1,0.700374186038971
ABI3,SIGLEC10,0.7599537372589111
ABI3,SIGLEC5,0.6560450792312622
ABI3,SIGLEC7,0.7554720640182495
ABI3,SIGLEC9,0.7822414040565491
ABI3,SIRPA,0.7312926650047302
ABI3,SIRPB1,0.6288630962371826
ABI3,SIRPB2,0.7033097743988037
ABI3,SIRPG,0.6924418210983276
ABI3,SLA,0.7333424091339111
ABI3,SLA2,0.6436336040496826
ABI3,SLAMF1,0.6695716381072998
ABI3,SLAMF6,0.6278643608093262
ABI3,SLAMF8,0.8019459247589111
ABI3,SLC15A3,0.7953923940658569
ABI3,SLC1A3,0.6355441212654114
ABI3,SLC2A9,0.6045162677764893
ABI3,SLC31A2,0.697674572467804
ABI3,SLC37A2,0.6910091042518616
ABI3,SLC7A7,0.7403017282485962
ABI3,SLC9A9,0.6139636635780334
ABI3,SLCO2B1,0.7142900228500366
ABI3,SNX20,0.8312808275222778
ABI3,SP140,0.6256341934204102
ABI3,SPI1,0.8912656903266907
ABI3,SPN,0.7780764102935791
ABI3,STAB1,0.6889216303825378
ABI3,STAC3,0.8039523363113403
ABI3,STK10,0.670045793056488
ABI3,STX11,0.7219900488853455
ABI3,SUSD3,0.6624450087547302
ABI3,TAGAP,0.7446738481521606
ABI3,TBC1D10C,0.7800283432006836
ABI3,TFEC,0.7719401717185974
ABI3,THEMIS,0.6184847354888916
ABI3,TIGIT,0.6456645131111145
ABI3,TLR4,0.6816704869270325
ABI3,TLR7,0.7553470134735107
ABI3,TLR8,0.7296385765075684
ABI3,TMC8,0.6376708745956421
ABI3,TNFAIP8L2,0.877063512802124
ABI3,TNFRSF1B,0.7170584201812744
ABI3,TNFRSF8,0.6508238315582275
ABI3,TNFSF12,0.6309056878089905
ABI3,TNFSF13B,0.6990780830383301
ABI3,TNFSF8,0.6172237396240234
ABI3,TRAF1,0.6240742206573486
ABI3,TRAF3IP3,0.7607109546661377
ABI3,TREM2,0.709294855594635
ABI3,TRPV2,0.7969229817390442
ABI3,TYROBP,0.8164058327674866
ABI3,VAV1,0.6348797678947449
ABI3,VSIG4,0.6680063009262085
ABI3,WAS,0.8993611931800842
ABI3,WIPF1,0.7047606110572815
ABI3,ZAP70,0.668638288974762
ABI3,ZEB2,0.6650679707527161
ABI3,ZNF831,0.6150738000869751
ABI3BP,ANKRD44,0.690251886844635
ABI3BP,AOAH,0.6097720861434937
ABI3BP,AOC3,0.6842465400695801
ABI3BP,ARHGAP15,0.6560438871383667
ABI3BP,ARHGAP25,0.7097617387771606
ABI3BP,ARHGAP30,0.6794437170028687
ABI3BP,ARHGAP31,0.6517951488494873
ABI3BP,ARHGAP6,0.6304799318313599
ABI3BP,ARHGEF6,0.740638256072998
ABI3BP,BIN2,0.6013569831848145
ABI3BP,BTK,0.658457338809967
ABI3BP,C16ORF54,0.6242172122001648
ABI3BP,C1QTNF7,0.6944162845611572
ABI3BP,C7,0.7474107146263123
ABI3BP,CARD8,0.6024465560913086
ABI3BP,CASS4,0.723602831363678
ABI3BP,CBX7,0.6432021260261536
ABI3BP,CCR2,0.6496350765228271
ABI3BP,CCR6,0.652531623840332
ABI3BP,CCR7,0.665010392665863
ABI3BP,CD200R1,0.6166208982467651
ABI3BP,CD22,0.684443473815918
ABI3BP,CD28,0.6391395330429077
ABI3BP,CD37,0.6898726224899292
ABI3BP,CD4,0.6645152568817139
ABI3BP,CD48,0.6029953360557556
ABI3BP,CD5,0.6324210166931152
ABI3BP,CDH23,0.6122393608093262
ABI3BP,CLEC10A,0.6446585059165955
ABI3BP,CLEC1A,0.6077849268913269
ABI3BP,CMKLR1,0.6638784408569336
ABI3BP,CSF2RB,0.6713235378265381
ABI3BP,CYLD,0.6446648836135864
ABI3BP,DOCK10,0.6121857166290283
ABI3BP,DOCK2,0.6840072870254517
ABI3BP,DOCK8,0.6662195920944214
ABI3BP,DPEP2,0.6792083382606506
ABI3BP,EPB41L2,0.6057869791984558
ABI3BP,ETS1,0.6575675010681152
ABI3BP,EVI2B,0.6768779754638672
ABI3BP,FAM107A,0.6287837028503418
ABI3BP,FAM78A,0.6281670928001404
ABI3BP,FAT4,0.6283040642738342
ABI3BP,FGD2,0.6465590596199036
ABI3BP,FGD5,0.6318180561065674
ABI3BP,FGF2,0.6125078797340393
ABI3BP,FGL2,0.6213291883468628
ABI3BP,FHL1,0.7346698045730591
ABI3BP,FLI1,0.7558483481407166
ABI3BP,FMO2,0.6960863471031189
ABI3BP,GAB3,0.6247113347053528
ABI3BP,GAPT,0.6537689566612244
ABI3BP,GAS7,0.7015698552131653
ABI3BP,GGTA1,0.6531577110290527
ABI3BP,GIMAP1,0.6670341491699219
ABI3BP,GIMAP4,0.6681436896324158
ABI3BP,GIMAP5,0.637149453163147
ABI3BP,GIMAP6,0.7131049036979675
ABI3BP,GIMAP7,0.7230880260467529
ABI3BP,GIMAP8,0.7323265075683594
ABI3BP,GNG2,0.6528934240341187
ABI3BP,GPR65,0.6018853187561035
ABI3BP,GYPC,0.6308887600898743
ABI3BP,HLA-DOA,0.66559898853302
ABI3BP,HLA-DPA1,0.6039344668388367
ABI3BP,HLA-DPB1,0.62599778175354
ABI3BP,HLA-E,0.6095064282417297
ABI3BP,IKZF1,0.7071913480758667
ABI3BP,IL10RA,0.6226552724838257
ABI3BP,IL16,0.7441222667694092
ABI3BP,IL33,0.6447281241416931
ABI3BP,IL7R,0.6335331797599792
ABI3BP,INMT,0.7018751502037048
ABI3BP,IRF8,0.745610773563385
ABI3BP,ITGAL,0.6601064205169678
ABI3BP,ITIH5,0.6897298693656921
ABI3BP,ITK,0.6424505114555359
ABI3BP,ITM2A,0.639817476272583
ABI3BP,JAM2,0.6476074457168579
ABI3BP,KCNJ5,0.6249802708625793
ABI3BP,KLHL6,0.6334128975868225
ABI3BP,LAMA2,0.7212786078453064
ABI3BP,LDB2,0.6328476071357727
ABI3BP,LINC01140,0.7284038066864014
ABI3BP,LPXN,0.6087065935134888
ABI3BP,LSAMP,0.6322200298309326
ABI3BP,LTBP2,0.6076911091804504
ABI3BP,LY9,0.6039459705352783
ABI3BP,MFAP4,0.7379943132400513
ABI3BP,MMRN1,0.638306200504303
ABI3BP,MPEG1,0.6700191497802734
ABI3BP,NAPSB,0.638741135597229
ABI3BP,NCKAP1L,0.6444225907325745
ABI3BP,NLRC3,0.6332141757011414
ABI3BP,OLFML1,0.6441072821617126
ABI3BP,P2RY10,0.6009217500686646
ABI3BP,P2RY13,0.6435810923576355
ABI3BP,P2RY14,0.6030922532081604
ABI3BP,PGR,0.6265454292297363
ABI3BP,PIK3CG,0.6242036819458008
ABI3BP,PIK3R5,0.6169728636741638
ABI3BP,PKNOX2,0.7130651473999023
ABI3BP,PLCG2,0.6171460151672363
ABI3BP,PPP1R16B,0.6684631109237671
ABI3BP,PRKCB,0.732298731803894
ABI3BP,PTGDS,0.7712106704711914
ABI3BP,PTGER4,0.741483747959137
ABI3BP,PTGIR,0.6027501225471497
ABI3BP,PTPRC,0.6892921328544617
ABI3BP,RAI2,0.6849609613418579
ABI3BP,RASGRP2,0.6779192686080933
ABI3BP,RASSF2,0.6997228860855103
ABI3BP,RBP5,0.6357035636901855
ABI3BP,RCSD1,0.7230057716369629
ABI3BP,RHOJ,0.6075682640075684
ABI3BP,S1PR1,0.658517062664032
ABI3BP,SASH3,0.6468803286552429
ABI3BP,SCN4B,0.6146367192268372
ABI3BP,SELL,0.6003822088241577
ABI3BP,SELP,0.6939446926116943
ABI3BP,SELPLG,0.622287392616272
ABI3BP,SERPING1,0.6095048189163208
ABI3BP,SH2D3C,0.611072301864624
ABI3BP,SLAMF1,0.6066177487373352
ABI3BP,SLC9A9,0.6367180347442627
ABI3BP,SLCO2B1,0.6173741817474365
ABI3BP,SLIT2,0.637522280216217
ABI3BP,SLIT3,0.6688395738601685
ABI3BP,SNRK,0.6174468398094177
ABI3BP,SNX20,0.6415316462516785
ABI3BP,SPARCL1,0.7447142004966736
ABI3BP,SPIB,0.6332252621650696
ABI3BP,SPN,0.7019593119621277
ABI3BP,SPOCK2,0.6316021084785461
ABI3BP,STARD8,0.6352400183677673
ABI3BP,STX11,0.6472904086112976
ABI3BP,SVEP1,0.6618690490722656
ABI3BP,SYNPO2,0.6189312934875488
ABI3BP,TAGAP,0.6470115184783936
ABI3BP,TEK,0.6443544030189514
ABI3BP,TGFBR3,0.6041277647018433
ABI3BP,THEMIS,0.6004701852798462
ABI3BP,TLR7,0.6709564924240112
ABI3BP,TMEM119,0.6919968128204346
ABI3BP,TNFSF8,0.6132139563560486
ABI3BP,TNXB,0.6636744737625122
ABI3BP,TRAF3IP3,0.6176356077194214
ABI3BP,TRIM22,0.6170801520347595
ABI3BP,ZEB2,0.6948708891868591
ABI3BP,ZNF831,0.6917706727981567
ABL1,BRD3,0.7449129819869995
ABL1,PHF2,0.6360442638397217
ABL1,RAPGEF1,0.6128260493278503
ABL1,ZNF618,0.6006295680999756
ABL2,TPR,0.6189067959785461
ABT1,FLOT1,0.6266733407974243
ABT1,LSM2,0.7161951065063477
ABT1,MAD2L1BP,0.6746604442596436
ABT1,MEA1,0.6498047113418579
ABT1,MRPL2,0.652478039264679
ABT1,MRPS18A,0.627098798751831
ABT1,MRPS18B,0.604580819606781
ABT1,PFDN6,0.6069042086601257
ABT1,POLR1C,0.6604498028755188
ABT1,PPIL1,0.6174603700637817
ABT1,ROMO1,0.6017194390296936
ABT1,RPP21,0.6750951409339905
ABT1,RPS18,0.6109214425086975
ABT1,SNRPC,0.7602590322494507
ABT1,TBCC,0.635108232498169
ABT1,TMEM14B,0.6966397166252136
ABT1,TMEM14C,0.6634905934333801
ACACA,FASN,0.6005434989929199
ACAD11,AGAP4,0.6399177312850952
ACAD11,AGAP6,0.6696882843971252
ACAD11,ANKRD36,0.6954625844955444
ACAD11,APBB3,0.6268385052680969
ACAD11,ARGLU1,0.6414861679077148
ACAD11,ATG16L2,0.628557562828064
ACAD11,C1RL-AS1,0.6188498139381409
ACAD11,CCDC14,0.6770486235618591
ACAD11,CCNL1,0.7500770688056946
ACAD11,CCNL2,0.6249834299087524
ACAD11,CDK3,0.6029559373855591
ACAD11,CELF6,0.6222653985023499
ACAD11,CLK1,0.6437405943870544
ACAD11,CSAD,0.6706737279891968
ACAD11,DMTF1,0.6743300557136536
ACAD11,DNAH1,0.669032871723175
ACAD11,DNHD1,0.6056813597679138
ACAD11,FAM193B,0.6298421621322632
ACAD11,FNBP4,0.627373456954956
ACAD11,GOLGA6L10,0.6052232980728149
ACAD11,GOLGA8A,0.6597059965133667
ACAD11,GOLGA8B,0.6759746670722961
ACAD11,GUSBP11,0.6651758551597595
ACAD11,HCG27,0.609666109085083
ACAD11,KCNIP2,0.6319162249565125
ACAD11,LENG8,0.6509246230125427
ACAD11,LINC01089,0.6615591645240784
ACAD11,LY6G5B,0.6630777716636658
ACAD11,NEAT1,0.6069697141647339
ACAD11,NFYC-AS1,0.6024169921875
ACAD11,NKTR,0.7007731795310974
ACAD11,NPHP3,0.7547028660774231
ACAD11,NXF1,0.6115731596946716
ACAD11,OGT,0.6210949420928955
ACAD11,PABPC1L,0.6642963290214539
ACAD11,PILRB,0.6763017773628235
ACAD11,PPP1R3E,0.6436741352081299
ACAD11,PRPF39,0.6256473660469055
ACAD11,RBM5,0.6245868802070618
ACAD11,RBM6,0.6644280552864075
ACAD11,SDHAP1,0.6449717879295349
ACAD11,SEC31B,0.6866652369499207
ACAD11,STK36,0.6012394428253174
ACAD11,STX16,0.617748498916626
ACAD11,THUMPD3-AS1,0.6605072617530823
ACAD11,TRIM52,0.6043543219566345
ACAD11,TRIM66,0.6087316274642944
ACAD11,TTC14,0.6711956858634949
ACAD11,TTLL3,0.7312593460083008
ACAD11,TUBGCP6,0.6020979285240173
ACAD11,VAMP1,0.6775927543640137
ACAD11,WDR27,0.6708901524543762
ACAD11,ZNF789,0.6176600456237793
ACADVL,CCDC57,0.6192792654037476
ACADVL,CDK10,0.6710541844367981
ACADVL,CDK5RAP3,0.6215617656707764
ACADVL,HSF4,0.650344729423523
ACADVL,MAMDC4,0.6080310344696045
ACADVL,MAN2C1,0.6012474894523621
ACADVL,MST1,0.6011165380477905
ACADVL,NEURL4,0.6071701645851135
ACADVL,SGSM2,0.6587045788764954
ACADVL,TRPV1,0.6382604837417603
ACADVL,WASH7P,0.609398365020752
ACADVL,ZNF692,0.6144428253173828
ACAP1,ADORA2A,0.6238994598388672
ACAP1,AGAP2,0.8027957677841187
ACAP1,AIF1,0.6302542090415955
ACAP1,AKNA,0.7661059498786926
ACAP1,AOAH,0.6951087117195129
ACAP1,APBB1IP,0.6856396794319153
ACAP1,APOBEC3D,0.6012566089630127
ACAP1,APOBEC3G,0.6615899205207825
ACAP1,APOL3,0.7255492210388184
ACAP1,ARHGAP15,0.7557316422462463
ACAP1,ARHGAP25,0.786652684211731
ACAP1,ARHGAP30,0.8150349259376526
ACAP1,ARHGAP9,0.9361037611961365
ACAP1,ARHGEF6,0.6759769916534424
ACAP1,ARID5A,0.7016245126724243
ACAP1,ASB2,0.8129342198371887
ACAP1,BCL11B,0.6671755313873291
ACAP1,BIN2,0.7910318374633789
ACAP1,BTK,0.7338592410087585
ACAP1,BTN2A2,0.6075218915939331
ACAP1,BTN3A1,0.6079800724983215
ACAP1,C16ORF54,0.6895530223846436
ACAP1,C1QA,0.64891117811203
ACAP1,C1QB,0.602500855922699
ACAP1,CARD8,0.6390047669410706
ACAP1,CCDC88B,0.6977903842926025
ACAP1,CCL4,0.6270174980163574
ACAP1,CCL5,0.765491783618927
ACAP1,CCR2,0.6687153577804565
ACAP1,CCR5,0.7817338705062866
ACAP1,CCR6,0.6427322626113892
ACAP1,CCR7,0.7957990169525146
ACAP1,CD180,0.6608032584190369
ACAP1,CD1D,0.6527759432792664
ACAP1,CD2,0.8778314590454102
ACAP1,CD200R1,0.6344774961471558
ACAP1,CD22,0.6837145090103149
ACAP1,CD226,0.6779688000679016
ACAP1,CD244,0.6714420318603516
ACAP1,CD247,0.8782753944396973
ACAP1,CD27,0.8298274874687195
ACAP1,CD28,0.6998791098594666
ACAP1,CD37,0.8392830491065979
ACAP1,CD3D,0.8154820799827576
ACAP1,CD3E,0.8661008477210999
ACAP1,CD4,0.6864436268806458
ACAP1,CD48,0.7387646436691284
ACAP1,CD5,0.8277556896209717
ACAP1,CD52,0.6756211519241333
ACAP1,CD53,0.744313657283783
ACAP1,CD6,0.8668296933174133
ACAP1,CD69,0.6733118891716003
ACAP1,CD7,0.6733882427215576
ACAP1,CD72,0.7107987403869629
ACAP1,CD74,0.6354779005050659
ACAP1,CD79A,0.6942118406295776
ACAP1,CD79B,0.7969368100166321
ACAP1,CD80,0.6079604029655457
ACAP1,CD86,0.6068153977394104
ACAP1,CD8A,0.733847439289093
ACAP1,CD8B,0.6103214621543884
ACAP1,CD96,0.7720298767089844
ACAP1,CIITA,0.7184091806411743
ACAP1,CLEC10A,0.7101171612739563
ACAP1,CMKLR1,0.6210971474647522
ACAP1,CORO1A,0.8488233685493469
ACAP1,CPNE5,0.6585189700126648
ACAP1,CSF2RB,0.7563858032226562
ACAP1,CST7,0.6838864684104919
ACAP1,CTLA4,0.7997826337814331
ACAP1,CXCL13,0.6519652009010315
ACAP1,CXCL9,0.644034206867218
ACAP1,CXCR3,0.7775339484214783
ACAP1,CXCR4,0.6655110120773315
ACAP1,CXCR5,0.7714163661003113
ACAP1,CXCR6,0.7752963304519653
ACAP1,CYTH4,0.8164286613464355
ACAP1,CYTIP,0.7864630222320557
ACAP1,DEF6,0.6792190074920654
ACAP1,DENND1C,0.7106462717056274
ACAP1,DOCK10,0.6147482991218567
ACAP1,DOCK2,0.7414768934249878
ACAP1,DOCK8,0.6606388688087463
ACAP1,DOK2,0.6779050230979919
ACAP1,DOK3,0.7394059896469116
ACAP1,DPEP2,0.6089836955070496
ACAP1,EVI2A,0.6194599270820618
ACAP1,EVI2B,0.7577964067459106
ACAP1,EVL,0.6563610434532166
ACAP1,FAM78A,0.7942840456962585
ACAP1,FCRL2,0.6035811901092529
ACAP1,FCRL5,0.6191148161888123
ACAP1,FCRL6,0.6298570036888123
ACAP1,FERMT3,0.7831234931945801
ACAP1,FGD2,0.7733286023139954
ACAP1,FGD3,0.7444841861724854
ACAP1,FGL2,0.6049376726150513
ACAP1,FGR,0.6521214246749878
ACAP1,FLI1,0.6042352318763733
ACAP1,FLT3LG,0.7592305541038513
ACAP1,FMNL1,0.6649070382118225
ACAP1,FNBP1,0.6387177109718323
ACAP1,FOXP3,0.7509858012199402
ACAP1,FUT7,0.7645280361175537
ACAP1,GAB3,0.7367327213287354
ACAP1,GBP4,0.6496405005455017
ACAP1,GBP5,0.7156611680984497
ACAP1,GFI1,0.774878978729248
ACAP1,GIMAP1,0.7899736166000366
ACAP1,GIMAP4,0.7224336862564087
ACAP1,GIMAP5,0.7752894759178162
ACAP1,GIMAP6,0.6310355067253113
ACAP1,GIMAP7,0.730686366558075
ACAP1,GJD3,0.6054052114486694
ACAP1,GMFG,0.7275733947753906
ACAP1,GMIP,0.6126258373260498
ACAP1,GPR132,0.6226379871368408
ACAP1,GPR171,0.6071463227272034
ACAP1,GPR18,0.796809196472168
ACAP1,GPR65,0.6770440936088562
ACAP1,GRAP,0.637707531452179
ACAP1,GRAP2,0.751698911190033
ACAP1,GYPC,0.6233162879943848
ACAP1,GZMA,0.698427677154541
ACAP1,GZMB,0.6011946201324463
ACAP1,GZMK,0.7848259210586548
ACAP1,HAPLN3,0.676693320274353
ACAP1,HAVCR2,0.6125817894935608
ACAP1,HCLS1,0.6865609288215637
ACAP1,HCST,0.740268886089325
ACAP1,HLA-DOB,0.6670792102813721
ACAP1,HLA-DPB1,0.6410344839096069
ACAP1,HLA-F,0.6402415633201599
ACAP1,HVCN1,0.6554131507873535
ACAP1,ICAM3,0.7383393049240112
ACAP1,ICOS,0.771284818649292
ACAP1,IFFO1,0.7583591938018799
ACAP1,IKZF1,0.8073000907897949
ACAP1,IL10RA,0.8155689835548401
ACAP1,IL12RB1,0.8347314596176147
ACAP1,IL15RA,0.613469123840332
ACAP1,IL16,0.8156278729438782
ACAP1,IL18BP,0.7336047887802124
ACAP1,IL21R,0.8317336440086365
ACAP1,IL2RB,0.7819951176643372
ACAP1,IL2RG,0.8192047476768494
ACAP1,IL4I1,0.6381335854530334
ACAP1,INPP5D,0.6696324348449707
ACAP1,IRF1,0.6548628211021423
ACAP1,IRF4,0.7351241111755371
ACAP1,IRF8,0.7502367496490479
ACAP1,ITGAL,0.8615407347679138
ACAP1,ITGAX,0.7105696201324463
ACAP1,ITGB2,0.6277540326118469
ACAP1,ITGB7,0.7916159629821777
ACAP1,ITK,0.8384082913398743
ACAP1,JAK3,0.7708940505981445
ACAP1,KCNAB2,0.6517464518547058
ACAP1,KLHL6,0.7726455926895142
ACAP1,KLRK1,0.7998411655426025
ACAP1,LAG3,0.6860978007316589
ACAP1,LAIR1,0.6415940523147583
ACAP1,LAPTM5,0.6592645645141602
ACAP1,LAT,0.7832899689674377
ACAP1,LAX1,0.6829100847244263
ACAP1,LCK,0.8133982419967651
ACAP1,LCP1,0.6291353106498718
ACAP1,LCP2,0.7445452213287354
ACAP1,LILRB1,0.7596397399902344
ACAP1,LILRB2,0.634451687335968
ACAP1,LILRB4,0.6407204270362854
ACAP1,LINC00426,0.8247755169868469
ACAP1,LINC00926,0.6662519574165344
ACAP1,LPXN,0.7563972473144531
ACAP1,LSP1,0.7063966989517212
ACAP1,LTB,0.8075976371765137
ACAP1,LY9,0.7407007217407227
ACAP1,LYL1,0.6483688950538635
ACAP1,MAP4K1,0.9249635934829712
ACAP1,MATK,0.6534526944160461
ACAP1,MEI1,0.6675623655319214
ACAP1,MFNG,0.6651217937469482
ACAP1,MIAT,0.6223027110099792
ACAP1,MIR155HG,0.7853162288665771
ACAP1,MMP25,0.666779100894928
ACAP1,MPEG1,0.6427779197692871
ACAP1,MYO1F,0.8116106390953064
ACAP1,NAPSB,0.6164476275444031
ACAP1,NCF1,0.8047416806221008
ACAP1,NCF1C,0.7745544910430908
ACAP1,NCF4,0.7377587556838989
ACAP1,NCKAP1L,0.707341730594635
ACAP1,NFAM1,0.681330144405365
ACAP1,NKG7,0.7328890562057495
ACAP1,NLRC3,0.8641554117202759
ACAP1,NLRC5,0.7283267378807068
ACAP1,NLRP1,0.6083816885948181
ACAP1,P2RX1,0.6750332117080688
ACAP1,P2RX5,0.6103354692459106
ACAP1,P2RY10,0.7563768029212952
ACAP1,P2RY13,0.6774612069129944
ACAP1,P2RY8,0.7488574385643005
ACAP1,PARP15,0.7122309803962708
ACAP1,PARVG,0.7807562947273254
ACAP1,PDCD1,0.8025896549224854
ACAP1,PIK3CD,0.7075800895690918
ACAP1,PIK3R5,0.7158909440040588
ACAP1,PIK3R6,0.7113751769065857
ACAP1,PIM2,0.6514667868614197
ACAP1,PLCG2,0.655785083770752
