gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens,degree,weighted_degree,betweenness_centrality,eigenvector_centrality,clustering_coefficient,in_largest_component,mean_edge_weight,tumor_mean,tumor_std,normal_mean,normal_std,abs_log2fc_rank,neg_log10_padj_rank
PPP2R2A,0.0005,9666,11.98,0,0,False,4.977165,0.0,300.0,up,True,9.97972,5.002555,False,False,False,6,3.813945,1e-06,0.0,0.089597,0,0.635657,9.97972,0.616703,5.002555,0.360521,0.662844,0.666394
GDE1,0.000467,9677,11.87,0,0,False,5.954122,0.0,300.0,up,True,11.441565,5.487443,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,11.441565,0.614221,5.487443,0.484936,0.885582,0.666394
WDFY1,0.000467,9677,11.87,0,0,False,4.992447,0.0,300.0,up,True,10.263782,5.271335,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.263782,0.494313,5.271335,0.387197,0.666667,0.666394
SCMH1,0.000467,9677,11.87,0,0,False,4.463593,0.0,300.0,up,True,9.542003,5.07841,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.542003,0.519783,5.07841,0.349982,0.518569,0.666394
DPP9,0.000467,9677,11.87,0,0,False,5.789598,0.0,300.0,up,True,10.79101,5.001411,False,False,False,1,0.614259,0.0,0.0,0.0,1,0.614259,10.79101,0.598185,5.001411,0.366385,0.855361,0.666394
RGS12,0.000467,9677,11.87,0,0,False,5.01292,0.0,300.0,up,True,9.187319,4.1744,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.187319,0.650573,4.1744,0.497786,0.673585,0.666394
AGAP3,0.000467,9677,11.87,0,0,False,4.807936,0.0,300.0,up,True,10.693273,5.885337,False,False,False,2,1.244127,1e-06,0.0,0.0,1,0.622063,10.693273,0.580322,5.885337,0.351665,0.618332,0.666394
MTM1,0.000467,9677,11.87,0,0,False,4.434933,0.0,300.0,up,True,8.291454,3.856521,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.291454,0.61355,3.856521,0.359392,0.51156,0.666394
BSCL2,0.000467,9677,11.87,0,0,False,5.70709,0.0,300.0,up,True,10.931234,5.224144,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.931234,0.6026,5.224144,0.394591,0.839796,0.666394
MBNL1,0.000467,9677,11.87,0,0,False,5.406999,0.0,300.0,up,True,11.782817,6.375818,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,11.782817,0.595445,6.375818,0.385333,0.775532,0.666394
DUSP22,0.000467,9677,11.87,0,0,False,4.432489,0.0,300.0,up,True,9.825224,5.392735,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.825224,0.531285,5.392735,0.343882,0.51065,0.666394
PHF11,0.000467,9677,11.87,0,0,False,3.98794,0.0,300.0,up,True,8.927858,4.939918,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.927858,0.532026,4.939918,0.383851,0.400874,0.666394
MINK1,0.000467,9677,11.87,0,0,False,4.106604,0.0,300.0,up,True,10.871823,6.765218,False,False,False,1,0.632474,0.0,0.0,0.0,0,0.632474,10.871823,0.5429,6.765218,0.509994,0.42809,0.666394
ACAA2,0.000467,9677,11.87,0,0,False,4.519834,0.0,300.0,up,True,9.934412,5.414577,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.934412,0.801365,5.414577,0.5217,0.534134,0.666394
RPS6KA4,0.000433,9690,11.77,0,0,False,4.550435,0.0,300.0,up,True,9.934457,5.384022,False,False,False,2,1.320225,1e-06,0.0,0.0,1,0.660113,9.934457,0.574425,5.384022,0.523969,0.542327,0.666394
PNKP,0.000433,9690,11.77,0,0,False,3.588748,0.0,300.0,up,True,9.101616,5.512867,False,False,False,19,12.217455,9.9e-05,0.0,0.179792,1,0.643024,9.101616,0.590047,5.512867,0.384253,0.315583,0.666394
SPRED2,0.000433,9690,11.77,0,0,False,5.364847,0.0,300.0,up,True,10.283736,4.918889,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.283736,0.675548,4.918889,0.432734,0.76552,0.666394
NAGLU,0.000433,9690,11.77,0,0,False,4.392093,0.0,300.0,up,True,9.957128,5.565035,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.957128,0.638799,5.565035,0.568335,0.499818,0.666394
ZNF622,0.000433,9690,11.77,0,0,False,4.377859,0.0,300.0,up,True,9.574043,5.196184,False,False,False,5,3.119231,2e-06,0.0,0.597889,1,0.623846,9.574043,0.51752,5.196184,0.503029,0.496632,0.666394
CASD1,0.000433,9690,11.77,0,0,False,5.264907,0.0,300.0,up,True,9.464499,4.199593,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.464499,0.613661,4.199593,0.405834,0.741307,0.666394
ANO6,0.000433,9690,11.77,0,0,False,4.923529,0.0,300.0,up,True,10.677067,5.753538,False,False,False,2,1.228942,2e-06,0.0,0.0,1,0.614471,10.677067,0.628514,5.753538,0.533927,0.647551,0.666394
DHX40,0.000433,9690,11.77,0,0,False,5.807284,0.0,300.0,up,True,10.487603,4.680319,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.487603,0.579773,4.680319,0.381061,0.858911,0.666394
MRPL24,0.0004,9698,11.68,0,0,False,4.875499,0.0,300.0,up,True,10.200583,5.325085,False,False,False,16,10.308034,8.4e-05,0.0,0.204712,1,0.644252,10.200583,0.687038,5.325085,0.495278,0.636993,0.666394
DYNLT3,0.0004,9698,11.68,0,0,False,4.369243,0.0,300.0,up,True,9.418081,5.048839,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.418081,0.58881,5.048839,0.499979,0.494721,0.666394
MTMR6,0.0004,9698,11.68,0,0,False,5.222695,0.0,300.0,up,True,9.583512,4.360816,False,False,False,3,1.893174,0.000922,0.0,0.0,1,0.631058,9.583512,0.582936,4.360816,0.361338,0.731112,0.666394
LETMD1,0.0004,9698,11.68,0,0,False,4.556075,0.0,300.0,up,True,9.817401,5.261326,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.817401,0.580545,5.261326,0.372899,0.54351,0.666394
TSHZ1,0.0004,9698,11.68,0,0,False,5.016909,0.0,300.0,up,True,8.982003,3.965094,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.982003,0.790114,3.965094,0.468601,0.675041,0.666394
MAN2B2,0.0004,9698,11.68,0,0,False,5.900399,0.0,300.0,up,True,10.712347,4.811947,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.712347,0.589146,4.811947,0.357978,0.875842,0.666394
TSPAN17,0.0004,9698,11.68,0,0,False,5.139727,0.0,300.0,up,True,10.237628,5.0979,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.237628,0.550984,5.0979,0.401136,0.707082,0.666394
USP25,0.0004,9698,11.68,0,0,False,4.931995,0.0,300.0,up,True,9.92677,4.994775,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.92677,0.602753,4.994775,0.353909,0.649736,0.666394
YIPF2,0.0004,9698,11.68,0,0,False,4.812898,0.0,300.0,up,True,10.311584,5.498686,False,False,False,14,9.200095,0.0,0.0,0.555458,1,0.65715,10.311584,0.609384,5.498686,0.400598,0.619971,0.666394
HRAS,0.0004,9698,11.68,0,0,False,3.700902,0.0,300.0,up,True,8.854556,5.153654,False,False,False,1,0.680068,0.0,0.0,0.0,1,0.680068,8.854556,0.652885,5.153654,0.386962,0.338431,0.666394
GOT2,0.0004,9698,11.68,0,0,False,4.968253,0.0,300.0,up,True,10.894025,5.925772,False,False,False,2,1.255281,6e-06,0.0,0.0,1,0.62764,10.894025,0.496302,5.925772,0.355477,0.65984,0.666394
PPA2,0.0004,9698,11.68,0,0,False,5.316004,0.0,300.0,up,True,10.056793,4.740789,False,False,False,1,0.640083,0.0,0.0,0.0,1,0.640083,10.056793,0.550111,4.740789,0.405975,0.753413,0.666394
PBX3,0.0004,9698,11.68,0,0,False,4.525863,0.0,300.0,up,True,8.87765,4.351787,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.87765,0.732982,4.351787,0.374428,0.535591,0.666394
LDLRAP1,0.000367,9711,11.55,0,0,False,5.28364,0.0,300.0,up,True,9.636456,4.352817,False,False,False,1,0.623281,0.0,0.0,0.0,0,0.623281,9.636456,0.643081,4.352817,0.474192,0.745039,0.666394
CEP164,0.000367,9711,11.55,0,0,False,4.93039,0.0,300.0,up,True,9.001734,4.071344,False,False,False,2,1.263353,0.0,0.0,0.0,1,0.631676,9.001734,0.619385,4.071344,0.389051,0.649281,0.666394
MRPL50,0.000367,9711,11.55,0,0,False,4.778242,0.0,300.0,up,True,8.618905,3.840663,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.618905,0.537071,3.840663,0.406702,0.609867,0.666394
LRRC37B,0.000367,9711,11.55,0,0,False,4.068375,0.0,300.0,up,True,6.941137,2.872762,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,6.941137,0.653336,2.872762,0.394907,0.420444,0.666394
POFUT2,0.000367,9711,11.55,0,0,False,4.530267,0.0,300.0,up,True,9.535619,5.005352,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.535619,0.568937,5.005352,0.423166,0.53732,0.666394
UPF3B,0.000367,9711,11.55,0,0,False,3.877361,0.0,300.0,up,True,8.223664,4.346303,False,False,False,2,1.246878,4.1e-05,0.0,0.0,1,0.623439,8.223664,0.623282,4.346303,0.442642,0.375296,0.666394
SRGAP2,0.000367,9711,11.55,0,0,False,5.360127,0.0,300.0,up,True,9.714417,4.354291,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.714417,0.64877,4.354291,0.394933,0.764245,0.666394
PUSL1,0.000367,9711,11.55,0,0,False,3.981715,0.0,300.0,up,True,8.184815,4.2031,False,False,False,16,10.313988,3.4e-05,0.0,0.276754,1,0.644624,8.184815,0.744248,4.2031,0.429652,0.399326,0.666394
TPMT,0.000367,9711,11.55,0,0,False,5.818029,0.0,300.0,up,True,9.784726,3.966696,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.784726,0.513933,3.966696,0.361211,0.861369,0.666394
GALNS,0.000367,9711,11.55,0,0,False,4.586332,0.0,300.0,up,True,8.997888,4.411556,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.997888,0.691451,4.411556,0.391752,0.552703,0.666394
YIF1B,0.000367,9711,11.55,0,0,False,4.641034,0.0,300.0,up,True,9.566321,4.925287,False,False,False,12,7.837872,7.3e-05,0.0,0.283374,1,0.653156,9.566321,0.611027,4.925287,0.478297,0.570817,0.666394
APPL2,0.000367,9711,11.55,0,0,False,4.563487,0.0,300.0,up,True,9.424121,4.860633,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.424121,0.552914,4.860633,0.390717,0.546332,0.666394
OSGEP,0.000367,9711,11.55,0,0,False,4.28715,0.0,300.0,up,True,8.852186,4.565035,False,False,False,1,0.657544,0.0,0.0,0.0,1,0.657544,8.852186,0.562822,4.565035,0.409555,0.472328,0.666394
PIGU,0.000367,9711,11.55,0,0,False,5.107032,0.0,300.0,up,True,9.390513,4.28348,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.390513,0.534322,4.28348,0.391023,0.698434,0.666394
ANKMY2,0.000367,9711,11.55,0,0,False,4.465344,0.0,300.0,up,True,8.669025,4.203681,False,False,False,1,0.604565,0.0,0.0,0.0,0,0.604565,8.669025,0.575107,4.203681,0.419046,0.518933,0.666394
SIRT7,0.000333,9726,11.45,0,0,False,3.775329,0.0,300.0,up,True,9.008034,5.232705,False,False,False,4,2.5334,4.1e-05,0.0,0.105945,1,0.63335,9.008034,0.631223,5.232705,0.431653,0.353723,0.666394
SEMA4C,0.000333,9726,11.45,0,0,False,4.744018,0.0,300.0,up,True,10.365076,5.621058,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.365076,0.656466,5.621058,0.561752,0.59949,0.666394
RSBN1,0.000333,9726,11.45,0,0,False,5.140282,0.0,300.0,up,True,8.943189,3.802907,False,False,False,4,2.533643,1.9e-05,0.0,0.109249,1,0.633411,8.943189,0.497473,3.802907,0.356961,0.707264,0.666394
CCS,0.000333,9726,11.45,0,0,False,3.536472,0.0,300.0,up,True,9.121777,5.585305,False,False,False,23,14.505203,0.000105,0.0,0.175627,1,0.630661,9.121777,0.58536,5.585305,0.453175,0.305116,0.666394
DNASE1L1,0.000333,9726,11.45,0,0,False,4.986353,0.0,300.0,up,True,9.333117,4.346764,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.333117,0.620377,4.346764,0.447344,0.665301,0.666394
PRKAB2,0.000333,9726,11.45,0,0,False,4.393696,0.0,300.0,up,True,9.00011,4.606415,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.00011,0.676294,4.606415,0.519528,0.500273,0.666394
PACS2,0.000333,9726,11.45,0,0,False,5.149167,0.0,300.0,up,True,10.358693,5.209526,False,False,False,2,1.299957,0.0,0.0,0.0,1,0.649979,10.358693,0.556109,5.209526,0.375399,0.709904,0.666394
VARS2,0.000333,9726,11.45,0,0,False,4.759775,0.0,300.0,up,True,9.647647,4.887872,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.647647,0.602586,4.887872,0.417254,0.604588,0.666394
KIFAP3,0.0003,9734,11.37,0,0,False,5.396376,0.0,300.0,up,True,9.613657,4.217281,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.613657,0.521534,4.217281,0.386859,0.773166,0.666394
WWP1,0.0003,9734,11.37,0,0,False,5.358678,0.0,300.0,up,True,10.133951,4.775273,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.133951,0.545639,4.775273,0.375287,0.763699,0.666394
MAP4K5,0.0003,9734,11.37,0,0,False,4.31534,0.0,300.0,up,True,9.743107,5.427767,False,False,False,1,0.615526,0.0,0.0,0.0,1,0.615526,9.743107,0.51808,5.427767,0.416413,0.480339,0.666394
SLC25A43,0.0003,9734,11.37,0,0,False,4.834211,0.0,300.0,up,True,9.184993,4.350782,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.184993,0.620804,4.350782,0.423282,0.62525,0.666394
TBC1D5,0.0003,9734,11.37,0,0,False,5.910202,0.0,300.0,up,True,10.056414,4.146212,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.056414,0.538624,4.146212,0.37239,0.878573,0.666394
AKR7A2,0.0003,9734,11.37,0,0,False,5.370736,0.0,300.0,up,True,9.836426,4.46569,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.836426,0.516698,4.46569,0.450243,0.767249,0.666394
MAPK3,0.0003,9734,11.37,0,0,False,4.254541,0.0,300.0,up,True,10.449679,6.195137,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.449679,0.528816,6.195137,0.36565,0.464682,0.666394
MBOAT1,0.0003,9734,11.37,0,0,False,4.977492,0.0,300.0,up,True,9.085159,4.107667,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.085159,0.798782,4.107667,0.509851,0.663026,0.666394
EDEM3,0.0003,9734,11.37,0,0,False,6.191774,0.0,300.0,up,True,10.46267,4.270896,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.46267,0.583621,4.270896,0.440883,0.91744,0.666394
ZNF25,0.0003,9743,11.32,0,0,False,3.657315,0.0,300.0,up,True,7.690869,4.033554,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.690869,0.580098,4.033554,0.424657,0.33033,0.666394
AK3,0.000267,9744,11.26,0,0,False,4.813478,0.0,300.0,up,True,10.377253,5.563775,False,False,False,1,0.676967,0.0,0.0,0.0,0,0.676967,10.377253,0.553591,5.563775,0.397837,0.620153,0.666394
AKTIP,0.000267,9744,11.26,0,0,False,4.274905,0.0,300.0,up,True,9.166107,4.891202,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.166107,0.534077,4.891202,0.429612,0.470053,0.666394
ERLIN1,0.000267,9744,11.26,0,0,False,5.082495,0.0,300.0,up,True,10.04841,4.965915,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.04841,0.585927,4.965915,0.443781,0.692427,0.666394
HSDL2,0.000267,9744,11.26,0,0,False,4.798536,0.0,300.0,up,True,9.92782,5.129284,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.92782,0.658772,5.129284,0.415268,0.615693,0.666394
CDK7,0.000267,9744,11.26,0,0,False,4.292401,0.0,300.0,up,True,8.833573,4.541172,False,False,False,3,1.875254,0.0,0.0,0.433556,1,0.625085,8.833573,0.55065,4.541172,0.3765,0.474149,0.666394
ATP10D,0.000267,9744,11.26,0,0,False,4.616582,0.0,300.0,up,True,8.557419,3.940838,False,False,False,1,0.616572,0.0,0.0,0.0,1,0.616572,8.557419,0.860149,3.940838,0.448015,0.562261,0.666394
CRLF3,0.000267,9744,11.26,0,0,False,5.063626,0.0,300.0,up,True,8.795911,3.732285,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.795911,0.515697,3.732285,0.377805,0.687511,0.666394
ZNF302,0.000267,9744,11.26,0,0,False,3.789594,0.0,300.0,up,True,8.751223,4.96163,False,False,False,8,5.350645,8.8e-05,0.0,0.218965,1,0.668831,8.751223,0.621077,4.96163,0.497693,0.356454,0.666394
SLC25A30,0.000267,9744,11.26,0,0,False,4.418826,0.0,300.0,up,True,8.258691,3.839865,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.258691,0.575793,3.839865,0.461193,0.507282,0.666394
IFT52,0.000267,9744,11.26,0,0,False,4.54929,0.0,300.0,up,True,9.084895,4.535605,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.084895,0.555739,4.535605,0.41641,0.542054,0.666394
FBXL3,0.000267,9744,11.26,0,0,False,4.458231,0.0,300.0,up,True,9.811582,5.353351,False,False,False,2,1.281242,0.000876,0.0,0.0,1,0.640621,9.811582,0.537952,5.353351,0.487355,0.517386,0.666394
SMYD2,0.000267,9744,11.26,0,0,False,5.086397,0.0,300.0,up,True,9.592615,4.506218,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.592615,0.520941,4.506218,0.472166,0.694156,0.666394
ITFG1,0.000267,9744,11.26,0,0,False,5.847963,0.0,300.0,up,True,10.036244,4.188282,False,False,False,1,0.63308,0.0,0.0,0.0,1,0.63308,10.036244,0.544725,4.188282,0.3529,0.866375,0.666394
ERCC5,0.000233,9757,11.17,0,0,False,4.265599,0.0,300.0,up,True,9.916838,5.651239,False,False,False,1,0.659461,0.0,0.0,0.0,1,0.659461,9.916838,0.546736,5.651239,0.366083,0.467322,0.666394
MEAF6,0.000233,9757,11.17,0,0,False,5.937014,0.0,300.0,up,True,10.426365,4.489351,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.426365,0.502031,4.489351,0.360725,0.88276,0.666394
G6PC3,0.000233,9757,11.17,0,0,False,5.143708,0.0,300.0,up,True,10.252748,5.10904,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.252748,0.514992,5.10904,0.372193,0.708629,0.666394
TWSG1,0.000233,9757,11.17,0,0,False,5.161735,0.0,300.0,up,True,9.967735,4.806,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.967735,0.742419,4.806,0.506125,0.712543,0.666394
RXRA,0.000233,9757,11.17,0,0,False,5.271163,0.0,300.0,up,True,10.705811,5.434648,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.705811,0.632294,5.434648,0.40798,0.743128,0.666394
PTGES2,0.000233,9757,11.17,0,0,False,4.84986,0.0,300.0,up,True,9.73003,4.88017,False,False,False,14,9.185669,0.00013,0.0,0.173497,1,0.656119,9.73003,0.562676,4.88017,0.422822,0.62962,0.666394
TRIM37,0.000233,9757,11.17,0,0,False,5.550198,0.0,300.0,up,True,9.411351,3.861152,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.411351,0.582073,3.861152,0.336452,0.807573,0.666394
PHKA2,0.0002,9764,11.11,0,0,False,4.973253,0.0,300.0,up,True,8.920206,3.946953,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.920206,0.515179,3.946953,0.363149,0.661114,0.666394
ZNF76,0.0002,9764,11.11,0,0,False,4.486847,0.0,300.0,up,True,9.497357,5.01051,False,False,False,2,1.306677,4.1e-05,0.0,0.0,1,0.653339,9.497357,0.55441,5.01051,0.417974,0.524577,0.666394
RMND5A,0.0002,9764,11.11,0,0,False,5.916873,0.0,300.0,up,True,10.130217,4.213344,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.130217,0.512125,4.213344,0.390529,0.879938,0.666394
FKRP,0.0002,9764,11.11,0,0,False,4.466715,0.0,300.0,up,True,8.214341,3.747627,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.214341,0.553086,3.747627,0.417115,0.519297,0.666394
ZRANB2,0.0002,9764,11.11,0,0,False,3.864418,0.0,300.0,up,True,10.373564,6.509146,False,False,False,1,0.624098,0.0,0.0,0.0,1,0.624098,10.373564,0.507133,6.509146,0.394971,0.372656,0.666394
VPS36,0.000167,9769,11.04,0,0,False,4.757443,0.0,300.0,up,True,9.876043,5.1186,False,False,False,1,0.649145,0.0,0.0,0.0,1,0.649145,9.876043,0.506731,5.1186,0.373682,0.603495,0.666394
CCDC50,0.000167,9769,11.04,0,0,False,4.49421,0.0,300.0,up,True,9.954208,5.459998,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.954208,0.657696,5.459998,0.418677,0.526579,0.666394
SSH3,0.000167,9769,11.04,0,0,False,4.957425,0.0,300.0,up,True,10.168067,5.210641,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.168067,0.655891,5.210641,0.358009,0.657473,0.666394
TMEM9B,0.000167,9769,11.04,0,0,False,4.613025,0.0,300.0,up,True,10.402204,5.789179,False,False,False,1,0.626746,0.0,0.0,0.0,1,0.626746,10.402204,0.510974,5.789179,0.388386,0.56126,0.666394
KLHDC2,0.000167,9769,11.04,0,0,False,4.905402,0.0,300.0,up,True,9.978827,5.073425,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.978827,0.60946,5.073425,0.414718,0.643637,0.666394
SLC35B2,0.000167,9769,11.04,0,0,False,5.313693,0.0,300.0,up,True,10.897986,5.584293,False,False,False,3,1.889614,4.1e-05,0.0,0.220519,1,0.629871,10.897986,0.543375,5.584293,0.380342,0.752412,0.666394
C5ORF24,0.000167,9769,11.04,0,0,False,5.409887,0.0,300.0,up,True,10.264296,4.854409,False,False,False,12,7.71849,0.000369,0.0,0.170712,1,0.643207,10.264296,0.497716,4.854409,0.403453,0.776898,0.666394
CPNE2,0.000167,9769,11.04,0,0,False,4.84494,0.0,300.0,up,True,10.026739,5.181799,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.026739,0.711019,5.181799,0.495314,0.628163,0.666394
KIF3B,0.000167,9769,11.04,0,0,False,5.790286,0.0,300.0,up,True,10.513401,4.723115,False,False,False,1,0.623505,0.0,0.0,0.0,1,0.623505,10.513401,0.561839,4.723115,0.379017,0.855634,0.666394
EDEM2,0.000167,9769,11.04,0,0,False,4.427873,0.0,300.0,up,True,10.178844,5.750971,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.178844,0.519882,5.750971,0.366555,0.509922,0.666394
XYLT2,0.000167,9769,11.04,0,0,False,5.766758,0.0,300.0,up,True,9.882002,4.115244,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.882002,0.547888,4.115244,0.434809,0.851083,0.666394
MBNL2,0.000133,9780,10.97,0,0,False,4.756457,0.0,300.0,up,True,10.358911,5.602453,False,False,False,1,0.647238,0.0,0.0,0.0,1,0.647238,10.358911,0.603115,5.602453,0.491852,0.603313,0.666394
SKAP2,0.000133,9780,10.97,0,0,False,5.035006,0.0,300.0,up,True,10.230287,5.195281,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.230287,0.7594,5.195281,0.449308,0.679228,0.666394
PKN2,0.000133,9780,10.97,0,0,False,5.36936,0.0,300.0,up,True,10.160345,4.790986,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.160345,0.524249,4.790986,0.399366,0.767067,0.666394
N4BP2L2,0.000133,9780,10.97,0,0,False,5.380955,0.0,300.0,up,True,9.900032,4.519077,False,False,False,3,1.890439,4.1e-05,0.0,0.223091,1,0.630146,9.900032,0.525824,4.519077,0.335707,0.769161,0.666394
MTMR3,0.000133,9780,10.97,0,0,False,5.100218,0.0,300.0,up,True,10.410799,5.310581,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.410799,0.633158,5.310581,0.398867,0.696887,0.666394
HIBADH,0.0001,9785,10.92,0,0,False,4.881572,0.0,300.0,up,True,10.053106,5.171534,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.053106,0.592036,5.171534,0.469984,0.638085,0.666394
ULK3,0.0001,9785,10.92,0,0,False,3.679991,0.0,300.0,up,True,9.568177,5.888186,False,False,False,1,0.665471,0.0,0.0,0.0,1,0.665471,9.568177,0.589179,5.888186,0.508888,0.334426,0.666394
UBFD1,0.0001,9785,10.92,0,0,False,6.049403,0.0,300.0,up,True,10.535442,4.48604,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.535442,0.518278,4.48604,0.383436,0.900874,0.666394
PIAS3,0.0001,9785,10.92,0,0,False,4.702371,0.0,300.0,up,True,10.36308,5.660708,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.36308,0.615061,5.660708,0.413127,0.587748,0.666394
DUT,0.0001,9785,10.92,0,0,False,4.191018,0.0,300.0,up,True,9.643842,5.452824,False,False,False,1,0.625702,0.0,0.0,0.0,1,0.625702,9.643842,0.514231,5.452824,0.419523,0.448571,0.666394
TPCN1,0.0001,9785,10.92,0,0,False,4.778892,0.0,300.0,up,True,10.631988,5.853097,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.631988,0.662367,5.853097,0.538602,0.61014,0.666394
BICD2,6.7e-05,9791,10.88,0,0,False,4.624376,0.0,300.0,up,True,9.603781,4.979405,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.603781,0.534483,4.979405,0.40906,0.565356,0.666394
ZBED5,6.7e-05,9791,10.88,0,0,False,5.343776,0.0,300.0,up,True,9.703792,4.360016,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.703792,0.512266,4.360016,0.392746,0.760058,0.666394
MOCS2,6.7e-05,9791,10.88,0,0,False,4.849958,0.0,300.0,up,True,9.154258,4.304299,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.154258,0.578424,4.304299,0.370594,0.629802,0.666394
UBE2Q2,3.3e-05,9794,10.85,0,0,False,4.61192,0.0,300.0,up,True,9.698897,5.086977,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.698897,0.582218,5.086977,0.385886,0.560714,0.666394
SUCLG2,3.3e-05,9794,10.85,0,0,False,4.928107,0.0,300.0,up,True,10.388155,5.460048,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.388155,0.643628,5.460048,0.39675,0.648371,0.666394
LRRTM4,0.0,9796,5.43,0,0,False,1.535312,0.0,83.136089,ns,False,2.020551,0.485239,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,2.020551,1.268324,0.485239,0.480584,0.079738,0.09412
LRRN4CL,0.0,9796,5.43,0,0,False,1.14991,0.0,49.777803,ns,False,4.20464,3.054731,False,False,False,62,39.762712,1e-06,0.000482,0.487743,1,0.641334,4.20464,1.329605,3.054731,1.037184,0.054979,0.061169
